word,bucket_q,uni_prob,bi_prob_smoothed
b1 a1 u e,uni4-bi1,-14.2668341016179,-19.353729600743694
d1 a1 s u,uni4-bi1,-14.267608607550065,-19.445718452237852
i1 u1 t i,uni4-bi1,-14.276723580408166,-20.61450613362731
t i u1 i1,uni4-bi1,-14.276723580408166,-21.14594929270841
n o u1 o1,uni4-bi1,-14.278209200718576,-24.218095808014027
s1 e1 p i,uni4-bi1,-14.279413267989716,-19.412767764359455
n1 a1 t u,uni4-bi1,-14.280609803189916,-20.93619787772165
i1 e1 ɾ u,uni4-bi1,-14.28322422566297,-19.291682804765465
u o t1 e1,uni4-bi1,-14.296050669421502,-19.51574596651299
t1 e1 u o,uni4-bi1,-14.296050669421504,-21.24776892291488
n1 o1 u a,uni4-bi1,-14.299620265631011,-21.705035566248924
n i u1 e1,uni4-bi1,-14.304495098363692,-19.44495734340466
u e n1 o1,uni4-bi1,-14.304551856712497,-19.02242925109644
n1 o1 u e,uni4-bi1,-14.304551856712497,-23.18503763928914
i1 e1 t u,uni4-bi1,-14.306064150917646,-19.609893868456567
u e d1 i1,uni4-bi1,-14.311302284336389,-19.08798751151832
d1 i1 u e,uni4-bi1,-14.311302284336389,-20.02650006432847
n o t1 u1,uni4-bi1,-14.31259074691782,-19.140249085492087
t1 e1 s u,uni4-bi1,-14.32069407385315,-19.00421723490101
n1 i1 r o,uni4-bi1,-14.328537417753626,-19.70312668960466
s1 a1 t u,uni4-bi1,-14.342363864864858,-19.13077864398692
n1 i1 u i,uni4-bi1,-14.347007335021429,-24.68451032271927
p o i1 u1,uni4-bi1,-14.352649298974306,-20.197389990580753
p o u1 i1,uni4-bi1,-14.352649298974306,-21.361135309172948
i1 a1 g i,uni4-bi1,-14.357880548256585,-20.516368910464536
n1 o1 k i,uni4-bi1,-14.358259459399353,-20.80306017364195
s1 o1 u a,uni4-bi1,-14.361374327305956,-19.74614613754881
l i u1 a1,uni4-bi1,-14.362314683857091,-20.14568065050471
s1 o1 u e,uni4-bi1,-14.36630591838744,-21.22614821058902
b o i1 u1,uni4-bi1,-14.367219256678798,-20.608341810874705
b o u1 i1,uni4-bi1,-14.367219256678798,-21.7720871294669
u1 o1 d a,uni4-bi1,-14.377928458385345,-19.16702656705749
d a u1 o1,uni4-bi1,-14.377928458385345,-20.48494625952945
d e u1 o1,uni4-bi1,-14.382860049466826,-19.978266225097464
t1 a1 i u,uni4-bi1,-14.392164531808008,-21.15109659375
t1 a1 u i,uni4-bi1,-14.392164531808008,-21.516520652320978
n u n1 i1,uni4-bi1,-14.39288798302723,-19.78041590691687
n1 i1 n u,uni4-bi1,-14.39288798302723,-22.132826863252497
m i u1 a1,uni4-bi1,-14.395205426310298,-19.50563427002482
u o l1 a1,uni4-bi1,-14.39661625765424,-19.276652403149185
l1 a1 u o,uni4-bi1,-14.39661625765424,-20.428187474320477
u1 a1 u o,uni4-bi1,-14.397490765799173,-22.519601442778644
u o u1 a1,uni4-bi1,-14.397490765799173,-25.321648491120712
u a ɾ1 u1,uni4-bi1,-14.403082388593589,-19.724472552903407
u e ɾ1 u1,uni4-bi1,-14.408013979675069,-21.44232846391966
s1 i1 u i,uni4-bi1,-14.40876139669637,-21.36380343054861
m1 a1 u e,uni4-bi1,-14.417128834660913,-19.483936733689383
l1 a1 s u,uni4-bi1,-14.421259662085893,-19.67491986095054
u1 a1 s u,uni4-bi1,-14.422134170230825,-21.76633382940871
t o u1 o1,uni4-bi1,-14.423009964246106,-22.67634642187339
i1 u1 d i,uni4-bi1,-14.42531552777576,-20.05964479818399
d i u1 i1,uni4-bi1,-14.425315527775762,-20.250122131486066
n1 a1 d u,uni4-bi1,-14.429201750557509,-19.43354129696987
t1 a1 n u,uni4-bi1,-14.438045179813807,-19.55760518810653
i1 e1 d u,uni4-bi1,-14.45465609828524,-21.066084795341055
u o b1 a1,uni4-bi1,-14.455575963764772,-19.42875334440533
b1 a1 u o,uni4-bi1,-14.455575963764772,-19.685281729207595
n1 o1 l i,uni4-bi1,-14.458117636917288,-19.52180804337953
l1 i1 u a,uni4-bi1,-14.46002174779073,-19.19259320393273
u1 i1 u a,uni4-bi1,-14.460896255935662,-21.79943429643632
u a i1 u1,uni4-bi1,-14.460896255935662,-22.931639739253256
u a u1 i1,uni4-bi1,-14.460896255935666,-23.318128056735713
u e l1 i1,uni4-bi1,-14.464953338872212,-19.749014211971815
l1 i1 u e,uni4-bi1,-14.464953338872212,-20.672595276972945
u1 i1 u e,uni4-bi1,-14.465827847017144,-23.279436369476535
u e u1 i1,uni4-bi1,-14.465827847017144,-24.484707935523137
u e i1 u1,uni4-bi1,-14.465827847017144,-24.73222360078129
s a i1 a1,uni4-bi2,-11.370878663747296,-16.59033042917814
s e i1 a1,uni4-bi2,-11.375810254828778,-16.479193763202762
s o i1 a1,uni4-bi2,-11.564552116975651,-17.482606666737677
i1 a1 i e,uni4-bi2,-11.87693193763154,-17.47421679452363
i e i1 a1,uni4-bi2,-11.87693193763154,-18.00828520620964
n a i1 a1,uni4-bi2,-11.917880994555858,-18.07692271724435
n e i1 a1,uni4-bi2,-11.922812585637338,-18.613804143275463
s a n1 i1,uni4-bi2,-12.032154484232311,-17.072525833332048
i o i1 a1,uni4-bi2,-12.065673799778413,-17.040248016383504
i1 a1 s i,uni4-bi2,-12.09031720421006,-18.45067880520754
n o i1 a1,uni4-bi2,-12.111554447784211,-18.511104352849184
n e ɾ1 i1,uni4-bi2,-12.12207766166011,-16.61784665471788
s o n1 i1,uni4-bi2,-12.225827937460664,-16.432848576693047
t o i1 a1,uni4-bi2,-12.256355211311742,-16.969354966708547
n1 a1 i e,uni4-bi2,-12.281128814751709,-17.330043610907655
i1 e1 i e,uni4-bi2,-12.30658316247944,-16.732426695619758
i1 a1 k e,uni4-bi2,-12.310425218460706,-17.024452116327748
k e i1 a1,uni4-bi2,-12.310425218460708,-17.01436101938523
n o ɾ1 i1,uni4-bi2,-12.31081952380698,-17.358423810536006
n a n1 a1,uni4-bi2,-12.322077871676026,-17.41337301483802
n e n1 a1,uni4-bi2,-12.327009462757507,-16.83833027080494
n e i1 e1,uni4-bi2,-12.352463810485242,-16.765104182537332
l a i1 a1,uni4-bi2,-12.405351804897158,-16.68340679600223
l e i1 a1,uni4-bi2,-12.410283395978642,-17.086279159366377
n1 a1 s i,uni4-bi2,-12.49451408133023,-18.306505621591565
i1 e1 s i,uni4-bi2,-12.51996842905796,-16.77291536736546
i a n1 i1,uni4-bi2,-12.533276167035073,-16.89136327034384
i e n1 i1,uni4-bi2,-12.538207758116553,-17.37855644029935
n o i1 e1,uni4-bi2,-12.541205672632112,-16.66240439211105
s1 a1 s i,uni4-bi2,-12.556268143005171,-16.501086387856834
n o s1 a1,uni4-bi2,-12.577505386579324,-16.72041058426901
n a n1 i1,uni4-bi2,-12.579156815040871,-18.559118121398257
n e n1 i1,uni4-bi2,-12.584088406122357,-17.984075377365176
l o i1 a1,uni4-bi2,-12.599025258125517,-17.053638632629447
s e u1 a1,uni4-bi2,-12.613334593325948,-18.656144067710525
n1 e1 i a,uni4-bi2,-12.705848448518127,-16.822843868941966
n1 e1 i e,uni4-bi2,-12.71078003959961,-18.101379420473855
n1 a1 k e,uni4-bi2,-12.714622095580877,-16.880278932711768
t a n1 i1,uni4-bi2,-12.723957578568402,-16.599048810675868
n1 i1 s i,uni4-bi2,-12.751593024695076,-18.668766126713443
n a n1 e1,uni4-bi2,-12.751729096523928,-17.077798962569958
i1 a1 ɾ i,uni4-bi2,-12.759280373291473,-17.285540004336283
n o n1 i1,uni4-bi2,-12.772830268269228,-17.461346262804554
i1 a1 t i,uni4-bi2,-12.78212029854615,-18.261840812747938
s a ɾ1 u1,uni4-bi2,-12.807668078267234,-17.215069037336995
s e ɾ1 u1,uni4-bi2,-12.812599669348716,-17.021204420849838
n i ɾ1 i1,uni4-bi2,-12.836584611041392,-17.249140602022592
u1 i1 s a,uni4-bi2,-12.865481945609307,-16.61761121857058
i1 u1 s a,uni4-bi2,-12.865481945609307,-17.482037726724457
i1 u1 s e,uni4-bi2,-12.870413536690792,-17.05031927226126
b o i1 a1,uni4-bi2,-12.872615974816783,-16.776436016366
n a t1 i1,uni4-bi2,-12.881392955192297,-16.4897218494407
n e t1 i1,uni4-bi2,-12.88632454627378,-16.873347461259915
n1 e1 i o,uni4-bi2,-12.899521901746482,-16.631774962621613
u e ɾ1 a1,uni4-bi2,-12.913410697813056,-17.854302119204345
n1 e1 s i,uni4-bi2,-12.924165306178132,-18.141868092219557
s a k1 i1,uni4-bi2,-12.942285518829202,-16.900514833901244
n1 i1 k e,uni4-bi2,-12.97170103894572,-16.841103216368463
n o ɾ1 o1,uni4-bi2,-12.982870994879333,-16.581687097170114
s o ɾ1 u1,uni4-bi2,-13.001341531495587,-18.867894270629165
i1 o1 s i,uni4-bi2,-13.019447618647256,-16.479749513747734
s a u1 e1,uni4-bi2,-13.038054227092369,-17.13806077927828
n i n1 a1,uni4-bi2,-13.04151641213879,-16.826645683271384
n1 a1 n i,uni4-bi2,-13.04151641213879,-18.87394526021164
u1 i1 s o,uni4-bi2,-13.059155398837664,-16.68773839961619
i1 u1 s o,uni4-bi2,-13.059155398837664,-17.552164907770067
l a n1 i1,uni4-bi2,-13.066627625382177,-17.16560220015614
i1 e1 n i,uni4-bi2,-13.066970759866525,-18.143125717787782
l e n1 i1,uni4-bi2,-13.071559216463656,-16.456550393456087
n o t1 i1,uni4-bi2,-13.075066408420652,-17.288090778661886
s1 a1 n i,uni4-bi2,-13.103270473813732,-17.068526026476906
u1 a1 i a,uni4-bi2,-13.109524685047225,-16.69183484947795
u1 a1 i e,uni4-bi2,-13.114456276128706,-17.970370401009838
i1 a1 l i,uni4-bi2,-13.124790345359925,-18.140584028122916
s o k1 i1,uni4-bi2,-13.135958972057557,-17.16301646494372
n1 e1 k e,uni4-bi2,-13.144273320428775,-17.53405569587104
i1 a1 m i,uni4-bi2,-13.157681087813128,-17.89841098584298
n e l1 a1,uni4-bi2,-13.159462415989577,-16.570487848277327
n1 a1 ɾ i,uni4-bi2,-13.163477250411642,-17.141366820720304
u a ɾ1 i1,uni4-bi2,-13.165558050096418,-17.18650440669874
u e ɾ1 i1,uni4-bi2,-13.170489641177902,-18.904360317715
d1 a1 s i,uni4-bi2,-13.17331598002647,-16.626217034522888
s u i1 a1,uni4-bi2,-13.184609831733653,-17.18775155266921
n1 a1 t i,uni4-bi2,-13.18631717566632,-18.11766762913196
n o d1 a1,uni4-bi2,-13.194553223600622,-16.801317129150643
n1 o1 i a,uni4-bi2,-13.20532763810742,-17.134512438746615
n1 o1 i e,uni4-bi2,-13.210259229188903,-18.413047990278503
i1 e1 t i,uni4-bi2,-13.211771523394052,-16.79136361986688
s o u1 e1,uni4-bi2,-13.231727680320722,-18.80759401794756
n e k1 a1,uni4-bi2,-13.2371404973544,-16.471124108361938
n a n1 o1,uni4-bi2,-13.25120828611322,-17.3109583321324
n e n1 o1,uni4-bi2,-13.256139877194704,-16.735915588099324
n e d1 i1,uni4-bi2,-13.262890304818594,-16.801473848521198
n1 u1 s a,uni4-bi2,-13.269678822729478,-16.43230368561869
s a n1 u1,uni4-bi2,-13.269678822729478,-18.85312566379073
s1 o1 i e,uni4-bi2,-13.272013290863846,-16.45415856157838
s e n1 u1,uni4-bi2,-13.274610413810962,-17.630064827751156
n i n1 i1,uni4-bi2,-13.298595355503636,-17.972390789831625
t a u1 a1,uni4-bi2,-13.300206096580556,-18.927807693770337
u1 a1 i o,uni4-bi2,-13.30319813827558,-16.500765943157592
t e u1 a1,uni4-bi2,-13.30513768766204,-18.202937517693933
i a ɾ1 u1,uni4-bi2,-13.308789761069995,-17.033906474348786
i e ɾ1 u1,uni4-bi2,-13.313721352151475,-18.55029586385671
n1 i1 p a,uni4-bi2,-13.325648384368952,-16.674466344395647
l1 a1 s i,uni4-bi2,-13.326967034562298,-16.85541844323558
u1 a1 s i,uni4-bi2,-13.32784154270723,-18.946832411693748
n1 i1 p e,uni4-bi2,-13.330579975450435,-16.731682300916805
s a s1 u1,uni4-bi2,-13.33143288440442,-16.615884473890024
u e ɾ1 e1,uni4-bi2,-13.343061922660958,-17.51518696226854
t1 a1 n i,uni4-bi2,-13.343752552290216,-16.535647926792592
n a ɾ1 u1,uni4-bi2,-13.354670409075794,-18.701661325403204
i1 e1 d i,uni4-bi2,-13.360363470761648,-17.675334357629705
i1 u1 i a,uni4-bi2,-13.366603628412069,-17.21544696894187
n e m1 a1,uni4-bi2,-13.36871685514312,-16.603921130113743
u a n1 a1,uni4-bi2,-13.37048985119382,-18.43618424233822
i e l1 i1,uni4-bi2,-13.37066071134862,-16.856981611908868
i1 u1 i e,uni4-bi2,-13.371535219493552,-18.493982520473757
u a i1 e1,uni4-bi2,-13.395944198921551,-17.25103398400642
i1 a1 b i,uni4-bi2,-13.398381062051191,-17.02431574429942
n1 o1 i o,uni4-bi2,-13.399001091335776,-16.943443532426258
s o p1 i1,uni4-bi2,-13.409103860015446,-16.893244828935444
n a l1 i1,uni4-bi2,-13.41160976827294,-16.944554909361713
i1 u1 n a,uni4-bi2,-13.412484276417871,-17.73108437096263
n e l1 i1,uni4-bi2,-13.416541359354422,-17.462500548974695
i1 u1 n e,uni4-bi2,-13.417415867499354,-17.947384008505924
n1 o1 s i,uni4-bi2,-13.423644495767425,-18.4817075389909
s1 a1 u a,uni4-bi2,-13.43224391286876,-18.262301217437617
u a s1 a1,uni4-bi2,-13.432243912868763,-16.66672834811341
u e s1 a1,uni4-bi2,-13.437175503950243,-18.203966733626903
n1 i1 t i,uni4-bi2,-13.443396119031169,-18.08541197555315
i a k1 i1,uni4-bi2,-13.443407201631963,-16.71935227091304
i e k1 i1,uni4-bi2,-13.448338792713445,-17.925837901532812
d a u1 a1,uni4-bi2,-13.448798043948148,-18.36616609272272
n o d1 i1,uni4-bi2,-13.451632166965467,-17.276436025916222
d e u1 a1,uni4-bi2,-13.453729635029632,-17.859486058290734
n1 u1 s o,uni4-bi2,-13.463352275957837,-16.5024308666643
s o n1 u1,uni4-bi2,-13.463352275957837,-18.21344840715173
i e p1 a1,uni4-bi2,-13.464404737306488,-16.927093928902526
n i n1 e1,uni4-bi2,-13.471167636986692,-16.491071631003326
i1 a1 r a,uni4-bi2,-13.473588144040257,-16.61040730013084
n e b1 i1,uni4-bi2,-13.475501065464954,-16.5208819049571
s1 o1 s i,uni4-bi2,-13.485398557442366,-16.522818110290782
n a k1 i1,uni4-bi2,-13.489287849637762,-18.387107121967453
s1 a1 k i,uni4-bi2,-13.4908831066371,-18.44835600416821
n e k1 i1,uni4-bi2,-13.494219440719244,-18.53135683859864
n1 e1 p a,uni4-bi2,-13.498220665852008,-17.138671854373754
t a ɾ1 u1,uni4-bi2,-13.499471172603323,-16.741592014680815
i o ɾ1 u1,uni4-bi2,-13.502463214298349,-18.425535620274992
n1 e1 p e,uni4-bi2,-13.503152256933491,-17.19588781089491
t e ɾ1 u1,uni4-bi2,-13.504402763684809,-16.567997870833246
n a p1 a1,uni4-bi2,-13.505353794230809,-16.730251809120073
n o s1 o1,uni4-bi2,-13.50663580101652,-16.464525706598007
n i ɾ1 o1,uni4-bi2,-13.50863608211374,-16.4724038886567
n e p1 a1,uni4-bi2,-13.51028538531229,-17.53261286596835
n1 i1 p o,uni4-bi2,-13.519321837597309,-16.98923265003783
s o s1 u1,uni4-bi2,-13.525106337632778,-18.15047253950053
s i ɾ1 u1,uni4-bi2,-13.52710661873,-17.34862846593755
n1 a1 l i,uni4-bi2,-13.52898722248009,-17.996410844506936
s1 e1 n i,uni4-bi2,-13.532921698661635,-17.36214628538756
u1 o1 s a,uni4-bi2,-13.53753341668166,-18.39005276217783
i a u1 e1,uni4-bi2,-13.539175909895128,-16.956898216290075
u1 i1 ɾ e,uni4-bi2,-13.539376705772206,-16.59460588588645
u1 o1 s e,uni4-bi2,-13.542465007763145,-17.958334307714637
k a u1 a1,uni4-bi2,-13.543017965876391,-17.580848976898423
l1 e1 i e,uni4-bi2,-13.543232992831678,-16.717508264430773
u1 e1 i e,uni4-bi2,-13.54410750097661,-16.814056325695862
i e u1 e1,uni4-bi2,-13.54410750097661,-17.92201157356917
u1 a1 k e,uni4-bi2,-13.547949556957876,-17.52060572281395
i1 e1 l i,uni4-bi2,-13.554441570207825,-17.253400083818665
i1 u1 t a,uni4-bi2,-13.5572850399454,-16.719044224841106
n1 a1 m i,uni4-bi2,-13.5618779649333,-17.754237802227
i1 o1 n i,uni4-bi2,-13.566449949455816,-16.9272009917747
s a t1 u1,uni4-bi2,-13.571914962880903,-16.85528786820469
s e t1 u1,uni4-bi2,-13.576846553962389,-16.59089538801741
i e m1 i1,uni4-bi2,-13.579915150502163,-16.737587906085363
l1 i1 s i,uni4-bi2,-13.584045977927143,-16.963946542494586
n a u1 e1,uni4-bi2,-13.585056557900929,-18.62465306734449
i1 e1 m i,uni4-bi2,-13.587332312661031,-16.617596391077566
n e u1 e1,uni4-bi2,-13.58998814898241,-18.527530510634996
n1 i1 d i,uni4-bi2,-13.59198806639876,-17.549540920805217
n1 e1 ɾ i,uni4-bi2,-13.593128475259544,-17.22478034804658
n i t1 i1,uni4-bi2,-13.60083149565506,-16.56210887711327
t1 i1 n i,uni4-bi2,-13.60083149565506,-16.667075830139055
s a g1 i1,uni4-bi2,-13.605190804130997,-16.736181609740978
n o l1 i1,uni4-bi2,-13.605283221501296,-16.946332253933136
i1 u1 n o,uni4-bi2,-13.606157729646227,-17.343116950053535
n1 e1 t i,uni4-bi2,-13.615968400514223,-18.160316344720975
n a m1 i1,uni4-bi2,-13.620864207426482,-16.533353666921133
i e k1 e1,uni4-bi2,-13.6209110741965,-16.84913466597904
n e m1 i1,uni4-bi2,-13.625795798507966,-17.34310684315119
u i ɾ1 a1,uni4-bi2,-13.627917647194336,-17.10392675492873
t a k1 i1,uni4-bi2,-13.634088613165291,-16.427037811245064
i o k1 i1,uni4-bi2,-13.637080654860316,-16.720657814589547
g a i1 a1,uni4-bi2,-13.63844200779382,-16.53210538808793
d o u1 a1,uni4-bi2,-13.642471497176505,-18.87873251449626
i1 a1 g e,uni4-bi2,-13.643373598875304,-16.813382626928924
g e i1 a1,uni4-bi2,-13.643373598875304,-18.91458156946541
n1 o1 k e,uni4-bi2,-13.643752510018071,-17.429563868450774
k1 i1 s i,uni4-bi2,-13.661724059291966,-16.805510616078887
n a k1 e1,uni4-bi2,-13.661860131120818,-17.31040388641368
n e k1 e1,uni4-bi2,-13.6667917222023,-17.454653603044868
r o i1 a1,uni4-bi2,-13.667261597268611,-16.741049107924407
t1 a1 u a,uni4-bi2,-13.672725991345242,-17.7294231177533
u a t1 a1,uni4-bi2,-13.672725991345246,-16.47228440876112
n u ɾ1 a1,uni4-bi2,-13.67379829520014,-17.24336598605197
m a u1 a1,uni4-bi2,-13.675766885847532,-18.72913775092351
u e t1 a1,uni4-bi2,-13.677657582426724,-18.119612456077252
m e u1 a1,uni4-bi2,-13.680698476929017,-18.230559805150705
n o k1 i1,uni4-bi2,-13.68296130286612,-18.191514151055223
i u i1 a1,uni4-bi2,-13.685731514536414,-18.671797023331724
s1 i1 u a,uni4-bi2,-13.689322856233606,-17.576705895980933
n1 e1 p o,uni4-bi2,-13.691894119080365,-17.453438160015935
t o ɾ1 u1,uni4-bi2,-13.693144625831678,-18.354642570600035
u e s1 i1,uni4-bi2,-13.694254447315087,-17.834424181751217
n o p1 a1,uni4-bi2,-13.699027247459163,-17.171111525141885
i1 u1 d a,uni4-bi2,-13.705876987312994,-16.498368449572514
i1 o1 t i,uni4-bi2,-13.711250712983349,-17.2306952707179
d1 a1 n i,uni4-bi2,-13.72031831083503,-17.193656673142964
i e p1 i1,uni4-bi2,-13.721483680671334,-17.67772491880759
t1 i1 ɾ i,uni4-bi2,-13.722792333927911,-16.866330863417453
t a u1 e1,uni4-bi2,-13.729857321428458,-16.6645837566221
u1 o1 s o,uni4-bi2,-13.731206869910014,-18.46017994322344
t1 a1 k i,uni4-bi2,-13.731365185113582,-17.915477904483897
i o u1 e1,uni4-bi2,-13.73284936312348,-18.365235367593385
k o u1 a1,uni4-bi2,-13.736691419104748,-18.443761197511733
k e ɾ1 u1,uni4-bi2,-13.747214632980644,-17.556371677032306
s1 i1 k i,uni4-bi2,-13.747962050001943,-16.893892629388983
i1 u1 t o,uni4-bi2,-13.750958493173757,-16.749396728513766
l1 e1 s i,uni4-bi2,-13.7566182594102,-16.757996936176475
u1 e1 s i,uni4-bi2,-13.757492767555132,-16.854544997441565
s i u1 e1,uni4-bi2,-13.757492767555132,-17.006477061114953
n a p1 i1,uni4-bi2,-13.762432737595653,-17.48088279902514
s o t1 u1,uni4-bi2,-13.76558841610926,-18.111751399380584
n e p1 i1,uni4-bi2,-13.767364328677136,-18.28324385587342
i a n1 u1,uni4-bi2,-13.77080050553224,-18.67196310080252
t1 e1 n i,uni4-bi2,-13.773403777138116,-17.554926167608365
n1 u1 i e,uni4-bi2,-13.775732096613725,-17.444248479367996
s o g1 i1,uni4-bi2,-13.798864257359352,-17.629875952005197
k a i1 u1,uni4-bi2,-13.800096909241237,-18.601800484158755
k a u1 i1,uni4-bi2,-13.800096909241237,-18.988288801641207
u a n1 e1,uni4-bi2,-13.800141076041722,-18.10061019007016
n1 a1 b i,uni4-bi2,-13.802577939171364,-16.880142560683446
u1 i1 k e,uni4-bi2,-13.80502850032272,-17.743124724653196
u e n1 e1,uni4-bi2,-13.805072667123204,-18.789269881533997
n o m1 i1,uni4-bi2,-13.814537660654835,-16.933862087419378
n1 u1 n a,uni4-bi2,-13.816681153538038,-16.681350329856865
n1 u1 n e,uni4-bi2,-13.821612744619522,-16.897649967400163
s1 e1 d i,uni4-bi2,-13.826314409556762,-16.894354925229486
t o k1 i1,uni4-bi2,-13.827762066393646,-16.64976476491459
i1 e1 b i,uni4-bi2,-13.828032286899097,-16.887161464988793
g o i1 a1,uni4-bi2,-13.832115461022177,-17.852455395863885
i a s1 u1,uni4-bi2,-13.832554567207184,-16.434721910901814
k1 e1 s i,uni4-bi2,-13.834296340775024,-16.683228504859525
i e s1 u1,uni4-bi2,-13.837486158288666,-17.77049377490698
d o ɾ1 u1,uni4-bi2,-13.841736573199274,-16.675808830029634
l a ɾ1 u1,uni4-bi2,-13.842141219417098,-17.30814540416109
u e ɾ1 o1,uni4-bi2,-13.84254111225025,-18.127623604349107
g e ɾ1 i1,uni4-bi2,-13.842638674898073,-16.91862408090782
s u n1 i1,uni4-bi2,-13.84588565221867,-17.139479781028186
l e ɾ1 u1,uni4-bi2,-13.847072810498576,-17.628289817013453
s1 a1 p i,uni4-bi2,-13.849762043141816,-18.225297709609283
n o k1 e1,uni4-bi2,-13.855533584349176,-17.11481091550145
i1 o1 d i,uni4-bi2,-13.859842660350942,-17.864823250811273
d1 a1 t i,uni4-bi2,-13.86511907436256,-16.437379042063284
s a f1 a1,uni4-bi2,-13.865989483709535,-17.21354606555871
u e s1 e1,uni4-bi2,-13.866826728798149,-17.523879757839257
s e f1 a1,uni4-bi2,-13.87092107479102,-16.499657960346823
n i l1 a1,uni4-bi2,-13.873969365370858,-16.89147530455801
l1 a1 n i,uni4-bi2,-13.873969365370858,-17.42285808185565
m a ɾ1 u1,uni4-bi2,-13.875031961870302,-16.54292207183399
t u i1 a1,uni4-bi2,-13.876412926069744,-17.655588853246364
n a s1 u1,uni4-bi2,-13.87843521521298,-18.102476761956233
m e ɾ1 u1,uni4-bi2,-13.879963552951786,-16.595620158290018
k e k1 i1,uni4-bi2,-13.881832073542611,-16.931913714708404
n e s1 u1,uni4-bi2,-13.883366806294465,-18.37601271197281
i u ɾ1 i1,uni4-bi2,-13.884996590559185,-17.136533529336457
u i ɾ1 i1,uni4-bi2,-13.884996590559185,-18.153984953439384
t1 a1 s u,uni4-bi2,-13.891042849005249,-18.78770970588748
i e p1 e1,uni4-bi2,-13.894055962154392,-16.444286354792027
u a i1 o1,uni4-bi2,-13.895423388510844,-16.851188053179794
u1 i1 l a,uni4-bi2,-13.89995508675917,-16.462048617171625
i1 u1 l a,uni4-bi2,-13.89995508675917,-17.686990546658137
u e i1 o1,uni4-bi2,-13.900354979592327,-18.651771914707822
p a u1 a1,uni4-bi2,-13.901896902381107,-18.03952312116431
f a i1 a1,uni4-bi2,-13.904709985741786,-17.068928168617827
i1 a1 f a,uni4-bi2,-13.904709985741786,-17.12832887448961
u1 i1 l e,uni4-bi2,-13.904886677840654,-16.54433919204795
i1 u1 l e,uni4-bi2,-13.904886677840654,-17.769281121534462
p e u1 a1,uni4-bi2,-13.90682849346259,-17.783316883432676
s1 i1 s u,uni4-bi2,-13.907639713893612,-18.167560652257748
i1 a1 f e,uni4-bi2,-13.909641576823269,-17.075721402106627
f e i1 a1,uni4-bi2,-13.909641576823269,-17.336902484722657
i o p1 i1,uni4-bi2,-13.910225542818209,-16.45088617858127
b a u1 a1,uni4-bi2,-13.9164668600856,-18.437059168364677
s1 e1 k i,uni4-bi2,-13.920534331485,-18.757619843807895
b e u1 a1,uni4-bi2,-13.921398451167082,-18.48384041711239
t o u1 e1,uni4-bi2,-13.923530774656813,-18.294342317918428
t1 i1 u a,uni4-bi2,-13.929804934710088,-18.45361901635209
u a t1 i1,uni4-bi2,-13.929804934710091,-17.5125330769409
n u ɾ1 i1,uni4-bi2,-13.930877238564984,-18.29342418456262
i1 u1 m a,uni4-bi2,-13.932845829212376,-17.436561890589896
n i b1 a1,uni4-bi2,-13.93292907148139,-16.45761406600124
b1 a1 n i,uni4-bi2,-13.93292907148139,-16.67995233674277
s i p1 i1,uni4-bi2,-13.934868947249855,-16.564364663023458
i1 u1 m e,uni4-bi2,-13.93777742029386,-17.251406139069882
n e p1 e1,uni4-bi2,-13.939936610160192,-17.049805291857854
s a d1 u1,uni4-bi2,-13.948480721425716,-17.0986276313858
s e d1 u1,uni4-bi2,-13.9534123125072,-17.03644129855847
i1 o1 k i,uni4-bi2,-13.954062582279182,-18.801102148398783
n o p1 i1,uni4-bi2,-13.95610619082401,-17.92174251504695
n1 e1 l i,uni4-bi2,-13.958638447327996,-18.62235280867276
t a n1 u1,uni4-bi2,-13.96148191706557,-18.37964864113455
i o n1 u1,uni4-bi2,-13.964473958760593,-17.771089756797558
t e n1 u1,uni4-bi2,-13.966413508147053,-17.17685827773456
n i n1 o1,uni4-bi2,-13.970646826575983,-16.72423100056577
n1 o1 n i,uni4-bi2,-13.970646826575988,-18.929159017017867
s o g1 e1,uni4-bi2,-13.971436538842408,-17.090489955664392
l a k1 i1,uni4-bi2,-13.976758659979064,-16.993591200725337
d1 i1 n i,uni4-bi2,-13.977397254199875,-16.75995480507522
k e u1 e1,uni4-bi2,-13.977600781805776,-16.92808738674476
l e k1 i1,uni4-bi2,-13.981690251060543,-17.00383185468955
t1 i1 k i,uni4-bi2,-13.988444128478427,-17.770805749760136
s i n1 u1,uni4-bi2,-13.989117363192245,-17.314510338000602
n1 e1 m i,uni4-bi2,-13.9915291897812,-17.986549115931663
i1 u1 k o,uni4-bi2,-13.993770362469592,-17.193948071916406
k o i1 u1,uni4-bi2,-13.993770362469592,-18.687455703662327
u1 a1 ɾ i,uni4-bi2,-13.99680471178864,-17.781693610822487
n1 o1 p a,uni4-bi2,-13.9976998554413,-16.534049692304247
n1 o1 p e,uni4-bi2,-14.002631446522784,-16.591265648825406
l1 a1 t i,uni4-bi2,-14.018770128898389,-16.666580450775974
u1 a1 t i,uni4-bi2,-14.01964463704332,-18.757994419234144
s1 e1 l i,uni4-bi2,-14.02039250900294,-16.472420651418446
d u i1 a1,uni4-bi2,-14.02500487343734,-17.331981881145687
i o s1 u1,uni4-bi2,-14.026228020435536,-17.708113889146357
g o ɾ1 i1,uni4-bi2,-14.031380537044946,-16.69977485355071
