,Unnamed: 0,word,cnt,frq,sa_phon_structure,sa_phon_CV_structure,sa_syll_accent,sa_NP,sa_avg_frq_Np,X,stressed_ipa,unsyllabified_ipa,syllabified_ipa,no_spaces_ipa
68923,68924,mimoso,148,0.319923,mimoso,CVCVCV,2,4,0.438273,,m i m1 o1 s o,m i m o s o,mi.mo.so,mimoso
68924,68925,mimosos,37,0.079981,mimosos,CVCVCVC,2,3,0.225531,,m i m1 o1 s o s,m i m o s o s,mi.mo.sos,mimosos
68925,68926,mina,11287,24.398432,mina,CVCV,1,51,22.392854,,m1 i1 n a,m i n a,mi.na,mina
68926,68927,minada,69,0.149153,minaDa,CVCVCV,2,13,4.307151,,m i n1 a1 d a,m i n a d a,mi.na.da,minada
68927,68928,minado,650,1.405066,minaDo,CVCVCV,2,14,0.965944,,m i n1 a1 d o,m i n a d o,mi.na.do,minado
68928,68929,minados,75,0.162123,minaDos,CVCVCVC,2,8,0.233998,,m i n1 a1 d o s,m i n a d o s,mi.na.dos,minados
68929,68930,minan,40,0.086466,minan,CVCVC,1,16,3.886089,,m1 i1 n a n,m i n a n,mi.nan,minan
68930,68931,minando,94,0.203194,minando,CVCVCCV,2,4,21.579113,,m i n1 a1 n1 d o,m i n a n d o,mi.nan.do,minando
68931,68932,minar,230,0.497177,minar,CVCVC,2,23,5.197523,,m i n1 a1 ɾ1,m i n a ɾ,mi.naɾ,minaɾ
68932,68933,minara,3,0.006485,minara,CVCVCV,2,20,0.279392,,m i n1 a1 ɾ a,m i n a ɾ a,mi.na.ɾa,minaɾa
68933,68934,minaran,2,0.004323,minaran,CVCVCVC,2,11,0.154263,,m i n1 a1 ɾ a n,m i n a ɾ a n,mi.na.ɾan,minaɾan
68934,68935,minas,7191,15.544354,minas,CVCVC,1,28,4.037326,,m1 i1 n a s,m i n a s,mi.nas,minas
68935,68936,mind,1278,2.762576,mind,CVCC,1,8,5.368703,,m1 i1 n1 d1,m i n d,mind,mind
68936,68937,mindy,1340,2.896598,mindi,CVCCV,1,7,3.032781,,m1 i1 n1 d i,m i n d i,min.di,mindi
68937,68938,minera,530,1.145669,minera,CVCVCV,2,12,24.243154,,m i n1 e1 ɾ a,m i n e ɾ a,mi.ne.ɾa,mineɾa
68938,68939,mineral,1892,4.089823,mineral,CVCVCVC,3,3,0.916535,,m i n e ɾ1 a1 l1,m i n e ɾ a l,mi.ne.ɾal,mineɾal
68939,68940,minerales,1032,2.230813,minerales,CVCVCVCVC,3,1,0.002162,,m i n e ɾ1 a1 l e s,m i n e ɾ a l e s,mi.ne.ɾa.les,mineɾales
68940,68941,mineralización,1,0.002162,mineralisasjon,CVCVCVCVCVCVVC,6,0,0.0,,m i n e ɾ a l i s a s1 i1 o1 n1,m i n e ɾ a l i s a s i o n,mi.ne.ɾa.li.sa.sion,mineɾalisasion
68941,68942,mineras,143,0.309115,mineras,CVCVCVC,2,7,5.506624,,m i n1 e1 ɾ a s,m i n e ɾ a s,mi.ne.ɾas,mineɾas
68942,68943,minería,383,0.827908,mineria,CVCVCVV,3,5,0.942907,,m i n e ɾ1 i1 a,m i n e ɾ i a,mi.ne.ɾi.a,mineɾia
68943,68944,minero,1026,2.217843,minero,CVCVCV,2,9,81.466692,,m i n1 e1 ɾ o,m i n e ɾ o,mi.ne.ɾo,mineɾo
68944,68945,mineros,1599,3.456463,mineros,CVCVCVC,2,6,0.522036,,m i n1 e1 ɾ o s,m i n e ɾ o s,mi.ne.ɾos,mineɾos
68945,68946,minerva,408,0.881949,minerBa,CVCVCCV,2,2,0.986789,,m i n1 e1 ɾ1 b a,m i n e ɾ b a,mi.neɾ.ba,mineɾba
68946,68947,mines,49,0.10592,mines,CVCVC,1,29,5.108999,,m1 i1 n e s,m i n e s,mi.nes,mines
68947,68948,mini,2590,5.598648,mini,CVCV,1,18,3.012486,,m1 i1 n i,m i n i,mi.ni,mini
68948,68949,miniatura,1336,2.887951,minjatura,CVCVVCVCV,3,1,0.531763,,m i n j a t1 u1 ɾ a,m i n j a t u ɾ a,mi.nja.tu.ɾa,minjatuɾa
68949,68950,miniaturas,246,0.531763,minjaturas,CVCVVCVCVC,3,1,2.887951,,m i n j a t1 u1 ɾ a s,m i n j a t u ɾ a s,mi.nja.tu.ɾas,minjatuɾas
68950,68951,miniaturización,58,0.125375,minjaturisasjon,CVCVVCVCVCVCVVC,6,0,0.0,,m i n j a t u ɾ i s a s1 i1 o1 n1,m i n j a t u ɾ i s a s i o n,mi.nja.tu.ɾi.sa.sion,minjatuɾisasion
68951,68952,miniaturizar,14,0.030263,minjaturisar,CVCVVCVCVCVC,5,0,0.0,,m i n j a t u ɾ i s1 a1 ɾ1,m i n j a t u ɾ i s a ɾ,mi.nja.tu.ɾi.saɾ,minjatuɾisaɾ
68952,68953,minibar,363,0.784675,miniBar,CVCVCVC,3,1,0.010808,,m i n i b1 a1 ɾ1,m i n i b a ɾ,mi.ni.baɾ,minibaɾ
68953,68954,minibares,27,0.058364,miniBares,CVCVCVCVC,3,1,0.090789,,m i n i b1 a1 ɾ e s,m i n i b a ɾ e s,mi.ni.ba.ɾes,minibaɾes
68954,68955,minibús,64,0.138345,miniBus,CVCVCVC,3,0,0.0,,m i n i b1 u1 s1,m i n i b u s,mi.ni.bus,minibus
68955,68956,minicámara,33,0.071334,minikamara,CVCVCVCVCV,3,0,0.0,,m i n i k1 a1 m a ɾ a,m i n i k a m a ɾ a,mi.ni.ka.ma.ɾa,minikamaɾa
68956,68957,minicentro,5,0.010808,minisentro,CVCVCVCCCV,3,0,0.0,,m i n i s1 e1 n1 t ɾ o,m i n i s e n t ɾ o,mi.ni.sen.tɾo,minisentɾo
68957,68958,minicitas,1,0.002162,minisitas,CVCVCVCVC,3,0,0.0,,m i n i s1 i1 t a s,m i n i s i t a s,mi.ni.si.tas,minisitas
68958,68959,minicomponente,1,0.002162,minikomponente,CVCVCVCCVCVCCV,5,0,0.0,,m i n i k o m p o n1 e1 n1 t e,m i n i k o m p o n e n t e,mi.ni.kom.po.nen.te,minikomponente
68959,68960,minidrama,1,0.002162,miniDrama,CVCVCCVCV,3,0,0.0,,m i n i d1 ɾ1 a1 m a,m i n i d ɾ a m a,mi.ni.dɾa.ma,minidɾama
68960,68961,minifábrica,5,0.010808,minifaBrika,CVCVCVCCVCV,3,0,0.0,,m i n i f1 a1 b ɾ i k a,m i n i f a b ɾ i k a,mi.ni.fa.bɾi.ka,minifabɾika
68961,68962,minifalda,259,0.559865,minifalda,CVCVCVCCV,3,1,0.324246,,m i n i f1 a1 l1 d a,m i n i f a l d a,mi.ni.fal.da,minifalda
68962,68963,minifaldas,150,0.324246,minifaldas,CVCVCVCCVC,3,1,0.559865,,m i n i f1 a1 l1 d a s,m i n i f a l d a s,mi.ni.fal.das,minifaldas
68963,68964,minigolf,184,0.397742,miniGolf,CVCVCVCC,3,0,0.0,,m i n i ɡ1 o1 l1 f1,m i n i ɡ o l f,mi.ni.ɡolf,miniɡolf
68964,68965,mínima,3715,8.030493,minima,CVCVCV,1,4,5.751044,,m1 i1 n i m a,m i n i m a,mi.ni.ma,minima
68965,68966,minimalismo,28,0.060526,minimalizmo,CVCVCVCVCCV,4,0,0.0,,m i n i m a l1 i1 s1 m o,m i n i m a l i s m o,mi.ni.ma.lis.mo,minimalismo
68966,68967,minimalista,113,0.244265,minimalista,CVCVCVCVCCV,4,0,0.0,,m i n i m a l1 i1 s1 t a,m i n i m a l i s t a,mi.ni.ma.lis.ta,minimalista
68967,68968,mínimamente,149,0.322084,minimamente,CVCVCVCVCCV,1,0,0.0,,m1 i1 n i m a m e n t e,m i n i m a m e n t e,mi.ni.ma.men.te,minimamente
68968,68969,mínimas,434,0.938152,minimas,CVCVCVC,1,3,3.020532,,m1 i1 n i m a s,m i n i m a s,mi.ni.mas,minimas
68969,68970,minimercado,44,0.095112,minimerkaDo,CVCVCVCCVCV,4,0,0.0,,m i n i m e ɾ k1 a1 d o,m i n i m e ɾ k a d o,mi.ni.meɾ.ka.do,minimeɾkado
68970,68971,minimice,21,0.045394,minimise,CVCVCVCV,3,5,0.059661,,m i n i m1 i1 s e,m i n i m i s e,mi.ni.mi.se,minimise
68971,68972,minimicé,7,0.015131,minimise,CVCVCVCV,4,5,0.059661,,m i n i m i s1 e1,m i n i m i s e,mi.ni.mi.se,minimise
68972,68973,minimicemos,12,0.02594,minimisemos,CVCVCVCVCVC,4,1,0.067011,,m i n i m i s1 e1 m o s,m i n i m i s e m o s,mi.ni.mi.se.mos,minimisemos
68973,68974,minimices,26,0.056203,minimises,CVCVCVCVC,3,5,0.020752,,m i n i m1 i1 s e s,m i n i m i s e s,mi.ni.mi.ses,minimises
68974,68975,minimiza,71,0.153476,minimisa,CVCVCVCV,3,8,0.159961,,m i n i m1 i1 s a,m i n i m i s a,mi.ni.mi.sa,minimisa
68975,68976,minimizaban,11,0.023778,minimisaBan,CVCVCVCVCVC,4,2,0.003242,,m i n i m i s1 a1 b a n,m i n i m i s a b a n,mi.ni.mi.sa.ban,minimisaban
68976,68977,minimizado,25,0.054041,minimisaDo,CVCVCVCVCV,4,4,0.009728,,m i n i m i s1 a1 d o,m i n i m i s a d o,mi.ni.mi.sa.do,minimisado
68977,68978,minimizamos,31,0.067011,minimisamos,CVCVCVCVCVC,4,2,0.014051,,m i n i m i s1 a1 m o s,m i n i m i s a m o s,mi.ni.mi.sa.mos,minimisamos
68978,68979,minimizan,10,0.021616,minimisan,CVCVCVCVC,3,5,0.261991,,m i n i m1 i1 s a n,m i n i m i s a n,mi.ni.mi.san,minimisan
68979,68980,minimizando,59,0.127537,minimisando,CVCVCVCVCCV,4,0,0.0,,m i n i m i s1 a1 n1 d o,m i n i m i s a n d o,mi.ni.mi.san.do,minimisando
68980,68981,minimizar,517,1.117568,minimisar,CVCVCVCVC,4,6,0.034947,,m i n i m i s1 a1 ɾ1,m i n i m i s a ɾ,mi.ni.mi.saɾ,minimisaɾ
68981,68982,minimizaron,2,0.004323,minimisaron,CVCVCVCVCVC,4,1,0.002162,,m i n i m i s1 a1 ɾ o n,m i n i m i s a ɾ o n,mi.ni.mi.sa.ɾon,minimisaɾon
68982,68983,minimizas,6,0.01297,minimisas,CVCVCVCVC,3,5,0.270205,,m i n i m1 i1 s a s,m i n i m i s a s,mi.ni.mi.sas,minimisas
68983,68984,minimizo,23,0.049718,minimiso,CVCVCVCV,3,3,0.071334,,m i n i m1 i1 s o,m i n i m i s o,mi.ni.mi.so,minimiso
68984,68985,mínimo,10136,21.910384,minimo,CVCVCV,1,3,3.206433,,m1 i1 n i m o,m i n i m o,mi.ni.mo,minimo
68985,68986,mínimos,471,1.018133,minimos,CVCVCVC,1,7,6.265977,,m1 i1 n i m o s,m i n i m o s,mi.ni.mos,minimos
68986,68987,minino,264,0.570673,minino,CVCVCV,2,6,3.712257,,m i n1 i1 n o,m i n i n o,mi.ni.no,minino
68987,68988,miniserie,51,0.110244,miniserje,CVCVCVCVV,3,0,0.0,,m i n i s1 e1 ɾ j e,m i n i s e ɾ j e,mi.ni.se.ɾje,miniseɾje
68988,68989,ministerial,78,0.168608,ministerjal,CVCVCCVCVVC,4,0,0.0,,m i n i s t e ɾ1 j1 a1 l1,m i n i s t e ɾ j a l,mi.nis.te.ɾjal,ministeɾjal
68989,68990,ministerio,6729,14.545676,ministerjo,CVCVCCVCVV,3,1,0.525279,,m i n i s t1 e1 ɾ j o,m i n i s t e ɾ j o,mi.nis.te.ɾjo,ministeɾjo
68990,68991,ministerios,243,0.525279,ministerjos,CVCVCCVCVVC,3,1,14.545676,,m i n i s t1 e1 ɾ j o s,m i n i s t e ɾ j o s,mi.nis.te.ɾjos,ministeɾjos
68991,68992,ministra,375,0.810615,ministra,CVCVCCCV,2,5,9.16838,,m i n1 i1 s1 t ɾ a,m i n i s t ɾ a,mi.nis.tɾa,ministɾa
68992,68993,ministro,21177,45.777053,ministro,CVCVCCCV,2,3,1.667345,,m i n1 i1 s1 t ɾ o,m i n i s t ɾ o,mi.nis.tɾo,ministɾo
68993,68994,ministros,1936,4.184935,ministros,CVCVCCCVC,2,2,22.893931,,m i n1 i1 s1 t ɾ o s,m i n i s t ɾ o s,mi.nis.tɾos,ministɾos
68994,68995,minneapolis,378,0.8171,minneapolis,CVCCVVCVCVC,4,0,0.0,,m i n n e a p1 o1 l i s,m i n n e a p o l i s,min.ne.a.po.lis,minneapolis
68995,68996,minnesota,1375,2.972255,minnesota,CVCCVCVCV,3,0,0.0,,m i n n e s1 o1 t a,m i n n e s o t a,min.ne.so.ta,minnesota
68996,68997,mino,166,0.358832,mino,CVCV,1,46,29.138486,,m1 i1 n o,m i n o,mi.no,mino
68997,68998,minó,7,0.015131,mino,CVCV,2,46,29.138486,,m i n1 o1,m i n o,mi.no,mino
68998,68999,minoría,1196,2.585322,minoria,CVCVCVV,3,4,0.532845,,m i n o ɾ1 i1 a,m i n o ɾ i a,mi.no.ɾi.a,minoɾia
68999,69000,minorías,579,1.25159,minorias,CVCVCVVC,3,1,2.585322,,m i n o ɾ1 i1 a s,m i n o ɾ i a s,mi.no.ɾi.as,minoɾias
69000,69001,minorista,76,0.164285,minorista,CVCVCVCCV,3,1,0.142668,,m i n o ɾ1 i1 s1 t a,m i n o ɾ i s t a,mi.no.ɾis.ta,minoɾista
69001,69002,minoristas,66,0.142668,minoristas,CVCVCVCCVC,3,1,0.164285,,m i n o ɾ1 i1 s1 t a s,m i n o ɾ i s t a s,mi.no.ɾis.tas,minoɾistas
69002,69003,minoritaria,49,0.10592,minoritarja,CVCVCVCVCVV,4,2,0.189144,,m i n o ɾ i t1 a1 ɾ j a,m i n o ɾ i t a ɾ j a,mi.no.ɾi.ta.ɾja,minoɾitaɾja
69003,69004,minoritarias,18,0.03891,minoritarjas,CVCVCVCVCVVC,4,2,0.142668,,m i n o ɾ i t1 a1 ɾ j a s,m i n o ɾ i t a ɾ j a s,mi.no.ɾi.ta.ɾjas,minoɾitaɾjas
69004,69005,minoritario,157,0.339378,minoritarjo,CVCVCVCVCVV,4,2,0.142668,,m i n o ɾ i t1 a1 ɾ j o,m i n o ɾ i t a ɾ j o,mi.no.ɾi.ta.ɾjo,minoɾitaɾjo
69005,69006,minoritarios,83,0.179416,minoritarjos,CVCVCVCVCVVC,4,2,0.189144,,m i n o ɾ i t1 a1 ɾ j o s,m i n o ɾ i t a ɾ j o s,mi.no.ɾi.ta.ɾjos,minoɾitaɾjos
69006,69007,minotauro,371,0.801968,minotauro,CVCVCVVCV,3,1,0.10592,,m i n o t1 a1 u1 ɾ o,m i n o t a u ɾ o,mi.no.tau.ɾo,minotauɾo
69007,69008,minotauros,49,0.10592,minotauros,CVCVCVVCVC,3,1,0.801968,,m i n o t1 a1 u1 ɾ o s,m i n o t a u ɾ o s,mi.no.tau.ɾos,minotauɾos
69008,69009,mintamos,71,0.153476,mintamos,CVCCVCVC,2,6,0.478803,,m i n t1 a1 m o s,m i n t a m o s,min.ta.mos,mintamos
69009,69010,mintiendo,18352,39.67042,mintjendo,CVCCVVCCV,2,1,11.381035,,m i n t1 j1 e1 n1 d o,m i n t j e n d o,min.tjen.do,mintjendo
69010,69011,mintiéndole,474,1.024617,mintjendole,CVCCVVCCVCV,2,6,0.461871,,m i n t1 j1 e1 n1 d o l e,m i n t j e n d o l e,min.tjen.do.le,mintjendole
69011,69012,mintiéndoles,86,0.185901,mintjendoles,CVCCVVCCVCVC,2,1,1.024617,,m i n t1 j1 e1 n1 d o l e s,m i n t j e n d o l e s,min.tjen.do.les,mintjendoles
69012,69013,mintiéndome,798,1.724989,mintjendome,CVCCVVCCVCV,2,4,1.123513,,m i n t1 j1 e1 n1 d o m e,m i n t j e n d o m e,min.tjen.do.me,mintjendome
69013,69014,mintiéndonos,194,0.419358,mintjendonos,CVCCVVCCVCVC,2,1,0.278852,,m i n t1 j1 e1 n1 d o n o s,m i n t j e n d o n o s,min.tjen.do.nos,mintjendonos
69014,69015,mintiéndote,348,0.752251,mintjendote,CVCCVVCCVCV,2,4,1.04083,,m i n t1 j1 e1 n1 d o t e,m i n t j e n d o t e,min.tjen.do.te,mintjendote
69015,69016,mintiera,451,0.9749,mintjera,CVCCVVCV,2,3,1.373362,,m i n t1 j1 e1 ɾ a,m i n t j e ɾ a,min.tje.ɾa,mintjeɾa
69016,69017,mintieran,57,0.123213,mintjeran,CVCCVVCVC,2,4,1.036507,,m i n t1 j1 e1 ɾ a n,m i n t j e ɾ a n,min.tje.ɾan,mintjeɾan
69017,69018,mintieras,192,0.415035,mintjeras,CVCCVVCVC,2,5,0.543436,,m i n t1 j1 e1 ɾ a s,m i n t j e ɾ a s,min.tje.ɾas,mintjeɾas
69018,69019,mintieron,1048,2.265399,mintjeron,CVCCVVCVC,2,2,1.118649,,m i n t1 j1 e1 ɾ o n,m i n t j e ɾ o n,min.tje.ɾon,mintjeɾon
69019,69020,mintió,6827,14.757517,mintjo,CVCCVV,2,2,7.043705,,m i n t1 j1 o1,m i n t j o,min.tjo,mintjo
69020,69021,minucia,118,0.255074,minusja,CVCVCVV,2,1,0.235619,,m i n1 u1 s i a,m i n u s i a,mi.nu.sia,minusia
69021,69022,minucias,109,0.235619,minusjas,CVCVCVVC,2,1,0.255074,,m i n1 u1 s i a s,m i n u s i a s,mi.nu.sias,minusias
69022,69023,minuciosa,271,0.585804,minusjosa,CVCVCVVCV,3,2,0.506905,,m i n u s1 i1 o1 s a,m i n u s i o s a,mi.nu.sio.sa,minusiosa
69023,69024,minuciosamente,356,0.769544,minusjosamente,CVCVCVVCVCVCCV,5,0,0.0,,m i n u s i o s a m1 e1 n1 t e,m i n u s i o s a m e n t e,mi.nu.sio.sa.men.te,minusiosamente
69024,69025,minuciosas,42,0.090789,minusjosas,CVCVCVVCVC,3,2,0.478803,,m i n u s1 i1 o1 s a s,m i n u s i o s a s,mi.nu.sio.sas,minusiosas
69025,69026,minuciosidad,54,0.116729,minusjosiDaD,CVCVCVVCVCVC,5,0,0.0,,m i n u s i o s i d1 a1 d1,m i n u s i o s i d a d,mi.nu.sio.si.dad,minusiosidad
69026,69027,minucioso,427,0.92302,minusjoso,CVCVCVVCV,3,2,0.478803,,m i n u s1 i1 o1 s o,m i n u s i o s o,mi.nu.sio.so,minusioso
69027,69028,minuciosos,172,0.371802,minusjosos,CVCVCVVCVC,3,2,0.506905,,m i n u s1 i1 o1 s o s,m i n u s i o s o s,mi.nu.sio.sos,minusiosos
69028,69029,minueto,30,0.064849,minweto,CVCVVCV,2,0,0.0,,m i n1 w1 e1 t o,m i n w e t o,mi.nwe.to,minweto
69029,69030,minúscula,394,0.851686,minuskula,CVCVCCVCV,2,2,0.779271,,m i n1 u1 s1 k u l a,m i n u s k u l a,mi.nus.ku.la,minuskula
69030,69031,minúsculas,284,0.613906,minuskulas,CVCVCCVCVC,2,2,0.596613,,m i n1 u1 s1 k u l a s,m i n u s k u l a s,mi.nus.ku.las,minuskulas
69031,69032,minúsculo,437,0.944637,minuskulo,CVCVCCVCV,2,2,0.596613,,m i n1 u1 s1 k u l o,m i n u s k u l o,mi.nus.ku.lo,minuskulo
69032,69033,minúsculos,158,0.341539,minuskulos,CVCVCCVCVC,2,2,0.779271,,m i n1 u1 s1 k u l o s,m i n u s k u l o s,mi.nus.ku.los,minuskulos
69033,69034,minusvalía,58,0.125375,minuzBalia,CVCVCCVCVV,4,2,0.110244,,m i n u s b a l1 i1 a,m i n u s b a l i a,mi.nus.ba.li.a,minusbalia
69034,69035,minusválida,95,0.205356,minuzBaliDa,CVCVCCVCVCV,3,3,0.265882,,m i n u s b1 a1 l i d a,m i n u s b a l i d a,mi.nus.ba.li.da,minusbalida
69035,69036,minusválidas,6,0.01297,minuzBaliDas,CVCVCCVCVCVC,3,4,0.218326,,m i n u s b1 a1 l i d a s,m i n u s b a l i d a s,mi.nus.ba.li.das,minusbalidas
69036,69037,minusválido,305,0.6593,minuzBaliDo,CVCVCCVCVCV,3,2,0.426924,,m i n u s b1 a1 l i d o,m i n u s b a l i d o,mi.nus.ba.li.do,minusbalido
69037,69038,minusválidos,300,0.648492,minuzBaliDos,CVCVCCVCVCVC,3,3,0.225531,,m i n u s b1 a1 l i d o s,m i n u s b a l i d o s,mi.nus.ba.li.dos,minusbalidos
69038,69039,minutero,68,0.146992,minutero,CVCVCVCV,3,0,0.0,,m i n u t1 e1 ɾ o,m i n u t e ɾ o,mi.nu.te.ɾo,minuteɾo
69039,69040,minutito,119,0.257235,minutito,CVCVCVCV,3,2,0.056203,,m i n u t1 i1 t o,m i n u t i t o,mi.nu.ti.to,minutito
69040,69041,minutitos,51,0.110244,minutitos,CVCVCVCVC,3,2,0.141588,,m i n u t1 i1 t o s,m i n u t i t o s,mi.nu.ti.tos,minutitos
69041,69042,minuto,75572,163.359468,minuto,CVCVCV,2,4,81.218764,,m i n1 u1 t o,m i n u t o,mi.nu.to,minuto
69042,69043,minutos,149513,323.193301,minutos,CVCVCVC,2,4,41.154926,,m i n1 u1 t o s,m i n u t o s,mi.nu.tos,minutos
69043,69044,mío,243347,526.028641,mio,CVV,1,45,196.890301,,m1 i1 o,m i o,mi.o,mio
69044,69045,miopatía,13,0.028101,mjopatia,CVVCVCVV,3,0,0.0,,m j o p a t1 i1 a,m j o p a t i a,mjo.pa.ti.a,mjopatia
69045,69046,miope,334,0.721988,mjope,CVVCV,1,1,0.075657,,m1 j1 o1 p e,m j o p e,mjo.pe,mjope
69046,69047,miopes,35,0.075657,mjopes,CVVCVC,1,1,0.721988,,m1 j1 o1 p e s,m j o p e s,mjo.pes,mjopes
69047,69048,míos,15079,32.595372,mios,CVVC,1,20,76.871057,,m1 i1 o s,m i o s,mi.os,mios
69048,69049,mir,552,1.193225,mir,CVC,1,33,329.150584,,m1 i1 ɾ1,m i ɾ,miɾ,miɾ
69049,69050,mira,370275,800.401299,mira,CVCV,1,58,13.252233,,m1 i1 ɾ a,m i ɾ a,mi.ɾa,miɾa
69050,69051,miraba,7213,15.59191,miraBa,CVCVCV,2,16,4.572409,,m i ɾ1 a1 b a,m i ɾ a b a,mi.ɾa.ba,miɾaba
69051,69052,mirábamos,459,0.992193,miraBamos,CVCVCVCVC,2,5,0.072631,,m i ɾ1 a1 b a m o s,m i ɾ a b a m o s,mi.ɾa.ba.mos,miɾabamos
69052,69053,miraban,1265,2.734475,miraBan,CVCVCVC,2,12,1.751289,,m i ɾ1 a1 b a n,m i ɾ a b a n,mi.ɾa.ban,miɾaban
69053,69054,mirabas,1182,2.555059,miraBas,CVCVCVC,2,11,2.550932,,m i ɾ1 a1 b a s,m i ɾ a b a s,mi.ɾa.bas,miɾabas
69054,69055,mirad,12446,26.903773,miraD,CVCVC,2,16,68.697599,,m i ɾ1 a1 d1,m i ɾ a d,mi.ɾad,miɾad
69055,69056,mirada,20001,43.234964,miraDa,CVCVCV,2,18,5.050672,,m i ɾ1 a1 d a,m i ɾ a d a,mi.ɾa.da,miɾada
69056,69057,miradas,2333,5.043106,miraDas,CVCVCVC,2,17,3.040665,,m i ɾ1 a1 d a s,m i ɾ a d a s,mi.ɾa.das,miɾadas
69057,69058,miradita,261,0.564188,miraDita,CVCVCVCV,3,1,0.168608,,m i ɾ a d1 i1 t a,m i ɾ a d i t a,mi.ɾa.di.ta,miɾadita
69058,69059,miraditas,78,0.168608,miraDitas,CVCVCVCVC,3,1,0.564188,,m i ɾ a d1 i1 t a s,m i ɾ a d i t a s,mi.ɾa.di.tas,miɾaditas
69059,69060,miradme,883,1.908728,miraDme,CVCVCCV,2,5,26.259604,,m i ɾ1 a1 d1 m e,m i ɾ a d m e,mi.ɾad.me,miɾadme
69060,69061,mirado,5041,10.896828,miraDo,CVCVCV,2,19,7.157304,,m i ɾ1 a1 d o,m i ɾ a d o,mi.ɾa.do,miɾado
69061,69062,mirador,428,0.925182,miraDor,CVCVCVC,3,7,3.212506,,m i ɾ a d1 o1 ɾ1,m i ɾ a d o ɾ,mi.ɾa.doɾ,miɾadoɾ
69062,69063,miráis,526,1.137023,mirais,CVCVVC,2,12,2.70223,,m i ɾ1 a1 i1 s1,m i ɾ a i s,mi.ɾais,miɾais
69063,69064,mírala,7999,17.290959,mirala,CVCVCV,1,14,9.062985,,m1 i1 ɾ a l a,m i ɾ a l a,mi.ɾa.la,miɾala
69064,69065,míralas,1057,2.284854,miralas,CVCVCVC,1,14,2.795464,,m1 i1 ɾ a l a s,m i ɾ a l a s,mi.ɾa.las,miɾalas
69065,69066,mírale,3086,6.670821,mirale,CVCVCV,1,16,14.315867,,m1 i1 ɾ a l e,m i ɾ a l e,mi.ɾa.le,miɾale
69066,69067,mírales,428,0.925182,mirales,CVCVCVC,1,15,1.70049,,m1 i1 ɾ a l e s,m i ɾ a l e s,mi.ɾa.les,miɾales
69067,69068,míralo,16668,36.030218,miralo,CVCVCV,1,15,4.678654,,m1 i1 ɾ a l o,m i ɾ a l o,mi.ɾa.lo,miɾalo
69068,69069,míralos,4049,8.752481,miralos,CVCVCVC,1,16,3.656549,,m1 i1 ɾ a l o s,m i ɾ a l o s,mi.ɾa.los,miɾalos
69069,69070,miramar,69,0.149153,miramar,CVCVCVC,3,0,0.0,,m i ɾ a m1 a1 ɾ1,m i ɾ a m a ɾ,mi.ɾa.maɾ,miɾamaɾ
69070,69071,mírame,51736,111.834614,mirame,CVCVCV,1,13,7.439866,,m1 i1 ɾ a m e,m i ɾ a m e,mi.ɾa.me,miɾame
69071,69072,miramientos,156,0.337216,miramjentos,CVCVCVVCCVC,3,1,0.062688,,m i ɾ a m1 j1 e1 n1 t o s,m i ɾ a m j e n t o s,mi.ɾa.mjen.tos,miɾamjentos
69072,69073,miramos,2852,6.164998,miramos,CVCVCVC,2,17,1.473984,,m i ɾ1 a1 m o s,m i ɾ a m o s,mi.ɾa.mos,miɾamos
69073,69074,miran,6530,14.11551,miran,CVCVC,1,29,38.005137,,m1 i1 ɾ a n,m i ɾ a n,mi.ɾan,miɾan
69074,69075,miranda,5443,11.765807,miranda,CVCVCCV,2,2,43.029609,,m i ɾ1 a1 n1 d a,m i ɾ a n d a,mi.ɾan.da,miɾanda
69075,69076,mirando,39807,86.048409,mirando,CVCVCCV,2,9,3.381526,,m i ɾ1 a1 n1 d o,m i ɾ a n d o,mi.ɾan.do,miɾando
69076,69077,mirándola,1285,2.777708,mirandola,CVCVCCVCV,2,6,0.827908,,m i ɾ1 a1 n1 d o l a,m i ɾ a n d o l a,mi.ɾan.do.la,miɾandola
69077,69078,mirándolas,173,0.373964,mirandolas,CVCVCCVCVC,2,4,1.003001,,m i ɾ1 a1 n1 d o l a s,m i ɾ a n d o l a s,mi.ɾan.do.las,miɾandolas
69078,69079,mirándole,513,1.108921,mirandole,CVCVCCVCV,2,9,2.58268,,m i ɾ1 a1 n1 d o l e,m i ɾ a n d o l e,mi.ɾan.do.le,miɾandole
69079,69080,mirándolo,1538,3.324603,mirandolo,CVCVCCVCV,2,6,0.862855,,m i ɾ1 a1 n1 d o l o,m i ɾ a n d o l o,mi.ɾan.do.lo,miɾandolo
69080,69081,mirándolos,431,0.931667,mirandolos,CVCVCCVCVC,2,6,1.144228,,m i ɾ1 a1 n1 d o l o s,m i ɾ a n d o l o s,mi.ɾan.do.los,miɾandolos
69081,69082,mirándome,4988,10.782261,mirandome,CVCVCCVCV,2,7,1.086379,,m i ɾ1 a1 n1 d o m e,m i ɾ a n d o m e,mi.ɾan.do.me,miɾandome
69082,69083,mirándonos,1265,2.734475,mirandonos,CVCVCCVCVC,2,4,0.282635,,m i ɾ1 a1 n1 d o n o s,m i ɾ a n d o n o s,mi.ɾan.do.nos,miɾandonos
69083,69084,mirándose,412,0.890596,mirandose,CVCVCCVCV,2,6,3.07133,,m i ɾ1 a1 n1 d o s e,m i ɾ a n d o s e,mi.ɾan.do.se,miɾandose
