Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,randomiser-dxqf,randomiser-ibiw,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
7,1698692304683,30/10/2023 18:58:24,1698692303232,-7,30/10/2023 11:58:23,121155,36,task-gbnv,,32584146,BLIND,9642250,,complete,,653ffc7ee773b8bbd3910817,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1440x900,1440x820,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,6,yes,Spreadsheet1,,,END TASK,,,,,23157,,,,,0,1,0,,,,,,,
1,1698704858562,30/10/2023 22:27:38,1698704876083,-5,30/10/2023 17:27:56,121155,36,task-gbnv,,32587081,BLIND,9643180,,complete,,65402c8487c3229f20d2a0db,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1536x695,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,1,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1698704864714,30/10/2023 22:27:44,1698704882298,-5,30/10/2023 17:28:02,121155,36,task-gbnv,,32587081,BLIND,9643180,,complete,,65402c8487c3229f20d2a0db,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1536x695,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,1,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6141.099999904633,,,,,0,1,0,,,,,,Instructions,
3,1698704871332,30/10/2023 22:27:51,1698704888911,-5,30/10/2023 17:28:08,121155,36,task-gbnv,,32587081,BLIND,9643180,,complete,,65402c8487c3229f20d2a0db,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1536x695,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6601,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1698704873347,30/10/2023 22:27:53,1698704890935,-5,30/10/2023 17:28:10,121155,36,task-gbnv,,32587081,BLIND,9643180,,complete,,65402c8487c3229f20d2a0db,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1536x695,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,8625,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1698704905089,30/10/2023 22:28:25,1698704892657,-5,30/10/2023 17:28:12,121155,36,task-gbnv,,32587081,BLIND,9643180,,complete,,65402c8487c3229f20d2a0db,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1536x695,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1715.2999997138977,,,,,0,1,0,,,,,,Audio Check,cura
6,1698704905089,30/10/2023 22:28:25,1698704892660,-5,30/10/2023 17:28:12,121155,36,task-gbnv,,32587081,BLIND,9643180,,complete,,65402c8487c3229f20d2a0db,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1536x695,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,1,,,yes,Spreadsheet1,,,END TASK,,,,,16578,,,,,0,1,0,,,,,,,
1,1698810835847,01/11/2023 03:53:55,1698810835470,-7,31/10/2023 20:53:55,121155,36,task-gbnv,,32611454,BLIND,9652688,,complete,,6541cb7eeeb86176f2ec7948,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x795,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1698810856996,01/11/2023 03:54:16,1698810856662,-7,31/10/2023 20:54:16,121155,36,task-gbnv,,32611454,BLIND,9652688,,complete,,6541cb7eeeb86176f2ec7948,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x795,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,21155.000000000004,,,,,0,1,0,,,,,,Instructions,
3,1698810859720,01/11/2023 03:54:19,1698810859378,-7,31/10/2023 20:54:19,121155,36,task-gbnv,,32611454,BLIND,9652688,,complete,,6541cb7eeeb86176f2ec7948,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x795,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2710.9999999999964,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1698810862282,01/11/2023 03:54:22,1698810861867,-7,31/10/2023 20:54:21,121155,36,task-gbnv,,32611454,BLIND,9652688,,complete,,6541cb7eeeb86176f2ec7948,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x795,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5198.999999999996,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1698810864672,01/11/2023 03:54:24,1698810864330,-7,31/10/2023 20:54:24,121155,36,task-gbnv,,32611454,BLIND,9652688,,complete,,6541cb7eeeb86176f2ec7948,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x795,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,7661.999999999996,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1698810866841,01/11/2023 03:54:26,1698810866514,-7,31/10/2023 20:54:26,121155,36,task-gbnv,,32611454,BLIND,9652688,,complete,,6541cb7eeeb86176f2ec7948,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x795,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2180,,,,,0,1,0,,,,,,Audio Check,cura
7,1698810867241,01/11/2023 03:54:27,1698810866517,-7,31/10/2023 20:54:26,121155,36,task-gbnv,,32611454,BLIND,9652688,,complete,,6541cb7eeeb86176f2ec7948,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x795,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,,,END TASK,,,,,31048,,,,,0,1,0,,,,,,,
1,1698855578495,01/11/2023 16:19:38,1698855578389,-4,01/11/2023 12:19:38,121155,36,task-gbnv,,32628836,BLIND,9657635,,complete,,65427a33b9991d5427a5823e,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1368x912,1360x756,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,1,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1698855590334,01/11/2023 16:19:50,1698855589936,-4,01/11/2023 12:19:49,121155,36,task-gbnv,,32628836,BLIND,9657635,,complete,,65427a33b9991d5427a5823e,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1368x912,1360x756,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,1,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,11507.5,,,,,0,1,0,,,,,,Instructions,
3,1698855591961,01/11/2023 16:19:51,1698855591907,-4,01/11/2023 12:19:51,121155,36,task-gbnv,,32628836,BLIND,9657635,,complete,,65427a33b9991d5427a5823e,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1368x912,1360x756,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,1,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1961.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1698855594252,01/11/2023 16:19:54,1698855594193,-4,01/11/2023 12:19:54,121155,36,task-gbnv,,32628836,BLIND,9657635,,complete,,65427a33b9991d5427a5823e,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1368x912,1360x756,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,1,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4246.299999952316,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1698855596269,01/11/2023 16:19:56,1698855596193,-4,01/11/2023 12:19:56,121155,36,task-gbnv,,32628836,BLIND,9657635,,complete,,65427a33b9991d5427a5823e,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1368x912,1360x756,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,1,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1993.2999999523163,,,,,0,1,0,,,,,,Audio Check,cura
6,1698855596410,01/11/2023 16:19:56,1698855596196,-4,01/11/2023 12:19:56,121155,36,task-gbnv,,32628836,BLIND,9657635,,complete,,65427a33b9991d5427a5823e,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1368x912,1360x756,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,1,,,,,,yes,Spreadsheet1,,,END TASK,,,,,17807,,,,,0,1,0,,,,,,,
1,1698977050243,03/11/2023 02:04:10,1698977050107,-5,02/11/2023 21:04:10,121155,36,task-gbnv,,32666696,BLIND,9670430,,complete,,654454e9da74c1309b97cb51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x726,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,5,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1698977055509,03/11/2023 02:04:15,1698977055411,-5,02/11/2023 21:04:15,121155,36,task-gbnv,,32666696,BLIND,9670430,,complete,,654454e9da74c1309b97cb51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x726,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,5,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5277.29999999702,,,,,0,1,0,,,,,,Instructions,
3,1698977062076,03/11/2023 02:04:22,1698977061962,-5,02/11/2023 21:04:21,121155,36,task-gbnv,,32666696,BLIND,9670430,,complete,,654454e9da74c1309b97cb51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x726,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6544.79999999702,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1698977063950,03/11/2023 02:04:23,1698977063859,-5,02/11/2023 21:04:23,121155,36,task-gbnv,,32666696,BLIND,9670430,,complete,,654454e9da74c1309b97cb51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x726,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,8440.40000000596,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1698977065129,03/11/2023 02:04:25,1698977065046,-5,02/11/2023 21:04:25,121155,36,task-gbnv,,32666696,BLIND,9670430,,complete,,654454e9da74c1309b97cb51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x726,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1182.6000000089407,,,,,0,1,0,,,,,,Audio Check,cura
6,1698977065304,03/11/2023 02:04:25,1698977065049,-5,02/11/2023 21:04:25,121155,36,task-gbnv,,32666696,BLIND,9670430,,complete,,654454e9da74c1309b97cb51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x726,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,5,,,,,yes,Spreadsheet1,,,END TASK,,,,,14942,,,,,0,1,0,,,,,,,
1,1699073150890,04/11/2023 04:45:50,1699073150895,-5,03/11/2023 23:45:50,121155,36,task-gbnv,,32696536,BLIND,9677299,,complete,,6545cbae0d8257d9c82b46eb,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1366x768,1358x646,,,,Audio Check,8,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1699073163005,04/11/2023 04:46:03,1699073162771,-5,03/11/2023 23:46:02,121155,36,task-gbnv,,32696536,BLIND,9677299,,complete,,6545cbae0d8257d9c82b46eb,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1366x768,1358x646,,,,Audio Check,8,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,11801.399999999907,,,,,0,1,0,,,,,,Instructions,
3,1699073166333,04/11/2023 04:46:06,1699073166130,-5,03/11/2023 23:46:06,121155,36,task-gbnv,,32696536,BLIND,9677299,,complete,,6545cbae0d8257d9c82b46eb,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1366x768,1358x646,,,,Audio Check,8,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3334,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1699073167686,04/11/2023 04:46:07,1699073167728,-5,03/11/2023 23:46:07,121155,36,task-gbnv,,32696536,BLIND,9677299,,complete,,6545cbae0d8257d9c82b46eb,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1366x768,1358x646,,,,Audio Check,8,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4932.399999999907,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1699073168484,04/11/2023 04:46:08,1699073168555,-5,03/11/2023 23:46:08,121155,36,task-gbnv,,32696536,BLIND,9677299,,complete,,6545cbae0d8257d9c82b46eb,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1366x768,1358x646,,,,Audio Check,8,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5759.299999999814,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1699073169505,04/11/2023 04:46:09,1699073169584,-5,03/11/2023 23:46:09,121155,36,task-gbnv,,32696536,BLIND,9677299,,complete,,6545cbae0d8257d9c82b46eb,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1366x768,1358x646,,,,Audio Check,8,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,6787.5,,,cura,1,1,0,0,,,,,,Audio Check,cura
7,1699073170957,04/11/2023 04:46:10,1699073170994,-5,03/11/2023 23:46:10,121155,36,task-gbnv,,32696536,BLIND,9677299,,complete,,6545cbae0d8257d9c82b46eb,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1366x768,1358x646,,,,Audio Check,8,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1398.8999999999069,,,,,0,1,0,,,,,,Audio Check,cura
8,1699073171224,04/11/2023 04:46:11,1699073171000,-5,03/11/2023 23:46:11,121155,36,task-gbnv,,32696536,BLIND,9677299,,complete,,6545cbae0d8257d9c82b46eb,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.76,1366x768,1358x646,,,,Audio Check,8,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,,,END TASK,,,,,20105,,,,,0,1,0,,,,,,,
1,1699103349377,04/11/2023 13:09:09,1699103349235,-4,04/11/2023 09:09:09,121155,36,task-gbnv,,32702126,BLIND,9678034,,complete,,65464202bc5bdf5e764f0565,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1356x758,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,4,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1699103385767,04/11/2023 13:09:45,1699103385697,-4,04/11/2023 09:09:45,121155,36,task-gbnv,,32702126,BLIND,9678034,,complete,,65464202bc5bdf5e764f0565,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1356x758,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,4,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,36400,,,,,0,1,0,,,,,,Instructions,
3,1699103392668,04/11/2023 13:09:52,1699103392566,-4,04/11/2023 09:09:52,121155,36,task-gbnv,,32702126,BLIND,9678034,,complete,,65464202bc5bdf5e764f0565,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1356x758,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6847,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1699103450540,04/11/2023 13:10:50,1699103450439,-4,04/11/2023 09:10:50,121155,36,task-gbnv,,32702126,BLIND,9678034,,complete,,65464202bc5bdf5e764f0565,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1356x758,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,64720,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1699103454108,04/11/2023 13:10:54,1699103454034,-4,04/11/2023 09:10:54,121155,36,task-gbnv,,32702126,BLIND,9678034,,complete,,65464202bc5bdf5e764f0565,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1356x758,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,3583,,,,,0,1,0,,,,,,Audio Check,cura
6,1699103454261,04/11/2023 13:10:54,1699103454037,-4,04/11/2023 09:10:54,121155,36,task-gbnv,,32702126,BLIND,9678034,,complete,,65464202bc5bdf5e764f0565,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1356x758,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,4,,,,,,yes,Spreadsheet1,,,END TASK,,,,,104802,,,,,0,1,0,,,,,,,
1,1699236257553,06/11/2023 02:04:17,1699236257395,-8,05/11/2023 18:04:17,121155,36,task-gbnv,,32725282,BLIND,9684323,,complete,,654848e2bc5bdf5e764f4d1a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,430x932,1191x646,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,6,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1699236292314,06/11/2023 02:04:52,1699236292215,-8,05/11/2023 18:04:52,121155,36,task-gbnv,,32725282,BLIND,9684323,,complete,,654848e2bc5bdf5e764f4d1a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,430x932,1191x646,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,6,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,34783,,,,,0,1,0,,,,,,Instructions,
3,1699236299233,06/11/2023 02:04:59,1699236299117,-8,05/11/2023 18:04:59,121155,36,task-gbnv,,32725282,BLIND,9684323,,complete,,654848e2bc5bdf5e764f4d1a,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,430x932,1191x646,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,6,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6897,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1699236427044,06/11/2023 02:07:07,1699236437152,-8,05/11/2023 18:07:17,121155,36,task-gbnv,,32725282,BLIND,9684323,,complete,,654848e2bc5bdf5e764f4d1a,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1504x1003,1504x884,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,6,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
5,1699236433492,06/11/2023 02:07:13,1699236443616,-8,05/11/2023 18:07:23,121155,36,task-gbnv,,32725282,BLIND,9684323,,complete,,654848e2bc5bdf5e764f4d1a,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1504x1003,1504x884,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,6,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5870.5999999940395,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
6,1699236436572,06/11/2023 02:07:16,1699236446710,-8,05/11/2023 18:07:26,121155,36,task-gbnv,,32725282,BLIND,9684323,,complete,,654848e2bc5bdf5e764f4d1a,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1504x1003,1504x884,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,6,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,8964.5,,,cura,1,1,0,0,,,,,,Audio Check,cura
7,1699236442124,06/11/2023 02:07:22,1699236452251,-8,05/11/2023 18:07:32,121155,36,task-gbnv,,32725282,BLIND,9684323,,complete,,654848e2bc5bdf5e764f4d1a,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1504x1003,1504x884,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,6,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,5533.799999982119,,,,,0,1,0,,,,,,Audio Check,cura
8,1699236442379,06/11/2023 02:07:22,1699236452256,-8,05/11/2023 18:07:32,121155,36,task-gbnv,,32725282,BLIND,9684323,,complete,,654848e2bc5bdf5e764f4d1a,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1504x1003,1504x884,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,6,yes,Spreadsheet1,,,END TASK,,,,,15104,,,,,0,1,0,,,,,,,
1,1696911009175,10/10/2023 04:10:09,1696911009036,-4,10/10/2023 00:10:09,121155,36,task-gbnv,,32123413,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1696911014224,10/10/2023 04:10:14,1696911014104,-4,10/10/2023 00:10:14,121155,36,task-gbnv,,32123413,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5051.299999982119,,,,,0,1,0,,,,,,Instructions,
3,1696911016467,10/10/2023 04:10:16,1696911016363,-4,10/10/2023 00:10:16,121155,36,task-gbnv,,32123413,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2254.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1696911017219,10/10/2023 04:10:17,1696911017125,-4,10/10/2023 00:10:17,121155,36,task-gbnv,,32123413,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3016.199999988079,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1696911017697,10/10/2023 04:10:17,1696911017609,-4,10/10/2023 00:10:17,121155,36,task-gbnv,,32123413,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3500.800000011921,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1696911018258,10/10/2023 04:10:18,1696911018162,-4,10/10/2023 00:10:18,121155,36,task-gbnv,,32123413,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4053.5999999940395,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
7,1696911019441,10/10/2023 04:10:19,1696911019343,-4,10/10/2023 00:10:19,121155,36,task-gbnv,,32123413,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5234.4000000059605,,,cura,1,1,0,0,,,,,,Audio Check,cura
8,1696911021007,10/10/2023 04:10:21,1696911020908,-4,10/10/2023 00:10:20,121155,36,task-gbnv,,32123413,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1561.300000011921,,,,,0,1,0,,,,,,Audio Check,cura
