Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,randomiser-dxqf,randomiser-ibiw,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio file,Orthography
1,1696905491884,10/10/2023 02:38:11,1696905909805,-5,09/10/2023 21:45:09,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1696905502667,10/10/2023 02:38:22,1696905920616,-5,09/10/2023 21:45:20,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,10775,,,,,0,1,0,,,,,,Prompt,,
3,1696905502857,10/10/2023 02:38:22,1696905920633,-5,09/10/2023 21:45:20,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1696905502857,10/10/2023 02:38:22,1696905920637,-5,09/10/2023 21:45:20,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1696905508408,10/10/2023 02:38:28,1696905926338,-5,09/10/2023 21:45:26,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,5705,,,28,,0,1,0,,,,,,Task,turo.mp3,turo
6,1696905508592,10/10/2023 02:38:28,1696905926341,-5,09/10/2023 21:45:26,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,5705,,,,,0,1,0,,,,,,Task,turo.mp3,turo
7,1696905508592,10/10/2023 02:38:28,1696905926354,-5,09/10/2023 21:45:26,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
8,1696905508592,10/10/2023 02:38:28,1696905926356,-5,09/10/2023 21:45:26,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1696905510877,10/10/2023 02:38:30,1696905928833,-5,09/10/2023 21:45:28,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,2480,,,79,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1696905511049,10/10/2023 02:38:31,1696905928835,-5,09/10/2023 21:45:28,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,2480,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1696905511049,10/10/2023 02:38:31,1696905928839,-5,09/10/2023 21:45:28,121155,36,task-tl3i,,32123192,BLIND,9498740,,complete,,6524b88c667eea373b3922ce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 118.0,1440x900,1440x740,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,,,END TASK,,,,,19034,,,,,0,1,0,,,,,,,,
1,1696906327447,10/10/2023 02:52:07,1696906327294,-7,09/10/2023 19:52:07,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1696906342260,10/10/2023 02:52:22,1696906342132,-7,09/10/2023 19:52:22,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,14808.999999999998,,,,,0,1,0,,,,,,Prompt,,
3,1696906342461,10/10/2023 02:52:22,1696906342146,-7,09/10/2023 19:52:22,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1696906342461,10/10/2023 02:52:22,1696906342148,-7,09/10/2023 19:52:22,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1696906347923,10/10/2023 02:52:27,1696906347806,-7,09/10/2023 19:52:27,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,5660,,,99,,0,1,0,,,,,,Task,turo.mp3,turo
6,1696906348097,10/10/2023 02:52:28,1696906347808,-7,09/10/2023 19:52:27,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,5660,,,,,0,1,0,,,,,,Task,turo.mp3,turo
7,1696906348097,10/10/2023 02:52:28,1696906347816,-7,09/10/2023 19:52:27,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
8,1696906348097,10/10/2023 02:52:28,1696906347817,-7,09/10/2023 19:52:27,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1696906352193,10/10/2023 02:52:32,1696906352090,-7,09/10/2023 19:52:32,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,4273,,,2,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1696906352379,10/10/2023 02:52:32,1696906352092,-7,09/10/2023 19:52:32,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,4273,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1696906352379,10/10/2023 02:52:32,1696906352094,-7,09/10/2023 19:52:32,121155,36,task-tl3i,,32123248,BLIND,9498747,,complete,,6524bb5c20d972fe6f9d0735,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,6,,,,,,,yes,Spreadsheet1,,,END TASK,,,,,24800,,,,,0,1,0,,,,,,,,
1,1696909914520,10/10/2023 03:51:54,1696909914348,-4,09/10/2023 23:51:54,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1696909935869,10/10/2023 03:52:15,1696909935724,-4,09/10/2023 23:52:15,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,21341,,,,,0,1,0,,,,,,Prompt,,
3,1696909935983,10/10/2023 03:52:15,1696909935737,-4,09/10/2023 23:52:15,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1696909935983,10/10/2023 03:52:15,1696909935740,-4,09/10/2023 23:52:15,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1696909941659,10/10/2023 03:52:21,1696909941530,-4,09/10/2023 23:52:21,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,5792,,,97,,0,1,0,,,,,,Task,turo.mp3,turo
6,1696909941816,10/10/2023 03:52:21,1696909941531,-4,09/10/2023 23:52:21,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,5792,,,,,0,1,0,,,,,,Task,turo.mp3,turo
7,1696909941816,10/10/2023 03:52:21,1696909941538,-4,09/10/2023 23:52:21,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
8,1696909941816,10/10/2023 03:52:21,1696909941540,-4,09/10/2023 23:52:21,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1696909948644,10/10/2023 03:52:28,1696909948529,-4,09/10/2023 23:52:28,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,6990,,,48,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1696909948759,10/10/2023 03:52:28,1696909948530,-4,09/10/2023 23:52:28,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,6990,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1696909948759,10/10/2023 03:52:28,1696909948532,-4,09/10/2023 23:52:28,121155,36,task-tl3i,,32123354,BLIND,9498791,,complete,,6524c98e61a6306ee204ea29,computer,Desktop or Laptop,Mac OS 10.15,Firefox 117.0,1440x900,1440x686,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,,,END TASK,,,,,34183,,,,,0,1,0,,,,,,,,
1,1696910627267,10/10/2023 04:03:47,1696910627126,-7,09/10/2023 21:03:47,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1696910673333,10/10/2023 04:04:33,1696910673231,-7,09/10/2023 21:04:33,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,46083.09999999404,,,,,0,1,0,,,,,,Prompt,,
3,1696910673566,10/10/2023 04:04:33,1696910673252,-7,09/10/2023 21:04:33,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1696910673566,10/10/2023 04:04:33,1696910673266,-7,09/10/2023 21:04:33,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,17.399999991059303,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1696910675531,10/10/2023 04:04:35,1696910675434,-7,09/10/2023 21:04:35,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2185.199999988079,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,turo.mp3,turo
6,1696910677793,10/10/2023 04:04:37,1696910677695,-7,09/10/2023 21:04:37,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4446,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Task,turo.mp3,turo
7,1696910682374,10/10/2023 04:04:42,1696910682270,-7,09/10/2023 21:04:42,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,9020.79999999702,,,86,,0,1,0,,,,,,Task,turo.mp3,turo
8,1696910682580,10/10/2023 04:04:42,1696910682271,-7,09/10/2023 21:04:42,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,9020.79999999702,,,,,0,1,0,,,,,,Task,turo.mp3,turo
9,1696910682580,10/10/2023 04:04:42,1696910682282,-7,09/10/2023 21:04:42,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1696910682580,10/10/2023 04:04:42,1696910682283,-7,09/10/2023 21:04:42,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1696910687433,10/10/2023 04:04:47,1696910687339,-7,09/10/2023 21:04:47,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,5057.0999999940395,,,69,,0,1,0,,,,,,Task,chanu.mp3,chanú
12,1696910687604,10/10/2023 04:04:47,1696910687340,-7,09/10/2023 21:04:47,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,5057.0999999940395,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
13,1696910687604,10/10/2023 04:04:47,1696910687341,-7,09/10/2023 21:04:47,121155,36,task-tl3i,,32123399,BLIND,9498798,,complete,,6524cbbc0379b41f3ed5d88e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1280x800,1280x715,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,8,,,,,yes,Spreadsheet1,,,END TASK,,,,,60215,,,,,0,1,0,,,,,,,,
1,1696911083182,10/10/2023 04:11:23,1696911083046,-4,10/10/2023 00:11:23,121155,36,task-tl3i,,32123419,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1696911091924,10/10/2023 04:11:31,1696911091809,-4,10/10/2023 00:11:31,121155,36,task-tl3i,,32123419,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,8748.09999999404,,,,,0,1,0,,,,,,Prompt,,
3,1696911092032,10/10/2023 04:11:32,1696911091816,-4,10/10/2023 00:11:31,121155,36,task-tl3i,,32123419,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1696911092032,10/10/2023 04:11:32,1696911091829,-4,10/10/2023 00:11:31,121155,36,task-tl3i,,32123419,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,14.099999994039536,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1696911099039,10/10/2023 04:11:39,1696911098926,-4,10/10/2023 00:11:38,121155,36,task-tl3i,,32123419,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,7110.699999988079,,,85,,0,1,0,,,,,,Task,turo.mp3,turo
6,1696911099166,10/10/2023 04:11:39,1696911098927,-4,10/10/2023 00:11:38,121155,36,task-tl3i,,32123419,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,7110.699999988079,,,,,0,1,0,,,,,,Task,turo.mp3,turo
7,1696911099166,10/10/2023 04:11:39,1696911098932,-4,10/10/2023 00:11:38,121155,36,task-tl3i,,32123419,BLIND,9498805,,complete,,6524ce587eb28ad70bcb2a28,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,8,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
