Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,randomiser-dxqf,randomiser-ibiw,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
9,1697917506769,21/10/2023 19:45:06,1697917507103,-5,21/10/2023 14:45:07,121155,36,task-znzu,,32403653,BLIND,9589138,,complete,,653429262d29dfe51b1bf774,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1368x912,1320x774,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,3,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1229.3000000715256,,,,,0,1,0,,,,,,Task
10,1697917507098,21/10/2023 19:45:07,1697917507132,-5,21/10/2023 14:45:07,121155,36,task-znzu,,32403653,BLIND,9589138,,complete,,653429262d29dfe51b1bf774,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1368x912,1320x774,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,3,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,17.345000000001164,,,,,0,1,0,,,1,,,Task
11,1697917507098,21/10/2023 19:45:07,1697917507136,-5,21/10/2023 14:45:07,121155,36,task-znzu,,32403653,BLIND,9589138,,complete,,653429262d29dfe51b1bf774,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1368x912,1320x774,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,3,,,yes,Spreadsheet1,,,END TASK,,,,,87862,,,,,0,1,0,,,,,,
1,1698041968754,23/10/2023 06:19:28,1698041968621,-5,23/10/2023 01:19:28,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1698042030034,23/10/2023 06:20:30,1698042029954,-5,23/10/2023 01:20:29,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,61308.299999952316,,,,,0,1,0,,,,,,Prompt
3,1698042030156,23/10/2023 06:20:30,1698042029968,-5,23/10/2023 01:20:29,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1.2000000476837158,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1698042041492,23/10/2023 06:20:41,1698042041410,-5,23/10/2023 01:20:41,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,11443.5,,,1,1,1,0,0,,,,,,Task
5,1698042041643,23/10/2023 06:20:41,1698042041421,-5,23/10/2023 01:20:41,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,4.900000095367432,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1698042045176,23/10/2023 06:20:45,1698042045092,-5,23/10/2023 01:20:45,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,3675.2999999523163,,,7,1,1,0,0,,,,,,Task
7,1698042045311,23/10/2023 06:20:45,1698042045098,-5,23/10/2023 01:20:45,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.2999999523162842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1698042050266,23/10/2023 06:20:50,1698042050192,-5,23/10/2023 01:20:50,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,5094.200000047684,,,4,1,1,0,0,,,,,,Task
9,1698042052014,23/10/2023 06:20:52,1698042051916,-5,23/10/2023 01:20:51,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1720.1999998092651,,,,,0,1,0,,,,,,Task
10,1698042052148,23/10/2023 06:20:52,1698042051926,-5,23/10/2023 01:20:51,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,6.9539999999979045,,,,,0,1,0,,,1,,,Task
11,1698042052148,23/10/2023 06:20:52,1698042051928,-5,23/10/2023 01:20:51,121155,36,task-znzu,,32420578,BLIND,9593509,,complete,,65360f8a7a429cb544f6a05b,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x563,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,2,,,,,,,,yes,Spreadsheet1,,,END TASK,,,,,83307,,,,,0,1,0,,,,,,
1,1698101787713,23/10/2023 22:56:27,1698101787354,-5,23/10/2023 17:56:27,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1698101789246,23/10/2023 22:56:29,1698101788957,-5,23/10/2023 17:56:28,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1550.6000001430511,,,,,0,1,0,,,,,,Prompt
3,1698101789385,23/10/2023 22:56:29,1698101788990,-5,23/10/2023 17:56:28,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1698101796016,23/10/2023 22:56:36,1698101795712,-5,23/10/2023 17:56:35,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,6721.099999904633,,,1,1,1,0,0,,,,,,Task
5,1698101796150,23/10/2023 22:56:36,1698101795726,-5,23/10/2023 17:56:35,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.9000000953674316,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1698101799060,23/10/2023 22:56:39,1698101798779,-5,23/10/2023 17:56:38,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,3053.600000143051,,,7,1,1,0,0,,,,,,Task
7,1698101799227,23/10/2023 22:56:39,1698101798801,-5,23/10/2023 17:56:38,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.7999999523162842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1698101801686,23/10/2023 22:56:41,1698101801393,-5,23/10/2023 17:56:41,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2592.5999999046326,,,4,1,1,0,0,,,,,,Task
9,1698101803041,23/10/2023 22:56:43,1698101802754,-5,23/10/2023 17:56:42,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1351.4000000953674,,,,,0,1,0,,,,,,Task
10,1698101803181,23/10/2023 22:56:43,1698101802783,-5,23/10/2023 17:56:42,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.70600000000195,,,,,0,1,0,,,1,,,Task
11,1698101803181,23/10/2023 22:56:43,1698101802787,-5,23/10/2023 17:56:42,121155,36,task-znzu,,32445037,BLIND,9601828,,complete,,6536f9b4a7091698f1fc9b67,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.61,1280x720,1232x598,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,8,,,yes,Spreadsheet1,,,END TASK,,,,,15433,,,,,0,1,0,,,,,,
1,1698263164988,25/10/2023 19:46:04,1698263153972,-7,25/10/2023 12:45:53,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1698263247421,25/10/2023 19:47:27,1698263236461,-7,25/10/2023 12:47:16,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,82385.80000019073,,,,,0,1,0,,,,,,Prompt
3,1698263247701,25/10/2023 19:47:27,1698263236498,-7,25/10/2023 12:47:16,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,4.700000286102295,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1698263254741,25/10/2023 19:47:34,1698263243787,-7,25/10/2023 12:47:23,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,7291.800000190735,,,1,1,1,0,0,,,,,,Task
5,1698263254955,25/10/2023 19:47:34,1698263243800,-7,25/10/2023 12:47:23,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.9000000953674316,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1698263261855,25/10/2023 19:47:41,1698263250894,-7,25/10/2023 12:47:30,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,7094.400000095367,,,7,1,1,0,0,,,,,,Task
7,1698263262083,25/10/2023 19:47:42,1698263250913,-7,25/10/2023 12:47:30,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.9000000953674316,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1698263266457,25/10/2023 19:47:46,1698263255484,-7,25/10/2023 12:47:35,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,4571.800000190735,,,4,1,1,0,0,,,,,,Task
9,1698263268888,25/10/2023 19:47:48,1698263257933,-7,25/10/2023 12:47:37,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,2440.300000190735,,,,,0,1,0,,,,,,Task
10,1698263269097,25/10/2023 19:47:49,1698263257963,-7,25/10/2023 12:47:37,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.648000000001048,,,,,0,1,0,,,1,,,Task
11,1698263269097,25/10/2023 19:47:49,1698263257969,-7,25/10/2023 12:47:37,121155,36,task-znzu,,32494805,BLIND,9616993,,complete,,65396f08c08e2d8319ade238,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1504x1003,1496x879,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,,,END TASK,,,,,103997,,,,,0,1,0,,,,,,
1,1698280653223,26/10/2023 00:37:33,1698280653081,-4,25/10/2023 20:37:33,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1698280759809,26/10/2023 00:39:19,1698280759304,-4,25/10/2023 20:39:19,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,106196.00000000001,,,,,0,1,0,,,,,,Prompt
3,1698280759975,26/10/2023 00:39:19,1698280759314,-4,25/10/2023 20:39:19,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1698280770115,26/10/2023 00:39:30,1698280770009,-4,25/10/2023 20:39:30,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,10695,,,1,1,1,0,0,,,,,,Task
5,1698280770238,26/10/2023 00:39:30,1698280770014,-4,25/10/2023 20:39:30,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1698280779166,26/10/2023 00:39:39,1698280779071,-4,25/10/2023 20:39:39,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,9057.000000000015,,,7,1,1,0,0,,,,,,Task
7,1698280779294,26/10/2023 00:39:39,1698280779078,-4,25/10/2023 20:39:39,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.9999999999854481,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1698280785741,26/10/2023 00:39:45,1698280785654,-4,25/10/2023 20:39:45,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,6576.999999999985,,,4,1,1,0,0,,,,,,Task
9,1698280788059,26/10/2023 00:39:48,1698280787937,-4,25/10/2023 20:39:47,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,2278,,,,,0,1,0,,,,,,Task
10,1698280788193,26/10/2023 00:39:48,1698280787954,-4,25/10/2023 20:39:47,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16,,,,,0,1,0,,,1,,,Task
11,1698280788193,26/10/2023 00:39:48,1698280787955,-4,25/10/2023 20:39:47,121155,36,task-znzu,,32498598,BLIND,9618036,,complete,,6539b39c9a10827737460a02,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1440x820,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,1,,yes,Spreadsheet1,,,END TASK,,,,,134874,,,,,0,1,0,,,,,,
1,1698290349336,26/10/2023 03:19:09,1698290349237,-4,25/10/2023 23:19:09,121155,36,task-znzu,,32499570,BLIND,9618345,,complete,,6539d96b12ab32fdfff3a6a4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,3,test passed,,,5,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1698290431016,26/10/2023 03:20:31,1698290430924,-4,25/10/2023 23:20:30,121155,36,task-znzu,,32499570,BLIND,9618345,,complete,,6539d96b12ab32fdfff3a6a4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,3,test passed,,,5,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,81672.29999995232,,,,,0,1,0,,,,,,Prompt
3,1698290431113,26/10/2023 03:20:31,1698290430948,-4,25/10/2023 23:20:30,121155,36,task-znzu,,32499570,BLIND,9618345,,complete,,6539d96b12ab32fdfff3a6a4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,3,test passed,,,5,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,2.200000047683716,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1698290433438,26/10/2023 03:20:33,1698290433290,-4,25/10/2023 23:20:33,121155,36,task-znzu,,32499570,BLIND,9618345,,complete,,6539d96b12ab32fdfff3a6a4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,3,test passed,,,5,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,2343.9000000953674,,,1,1,1,0,0,,,,,,Task
5,1698290433556,26/10/2023 03:20:33,1698290433298,-4,25/10/2023 23:20:33,121155,36,task-znzu,,32499570,BLIND,9618345,,complete,,6539d96b12ab32fdfff3a6a4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,3,test passed,,,5,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1698290435082,26/10/2023 03:20:35,1698290435016,-4,25/10/2023 23:20:35,121155,36,task-znzu,,32499570,BLIND,9618345,,complete,,6539d96b12ab32fdfff3a6a4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,3,test passed,,,5,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,1718.7000000476837,,,7,1,1,0,0,,,,,,Task
7,1698290435196,26/10/2023 03:20:35,1698290435020,-4,25/10/2023 23:20:35,121155,36,task-znzu,,32499570,BLIND,9618345,,complete,,6539d96b12ab32fdfff3a6a4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,3,test passed,,,5,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.3000001907348633,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
